bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
479110,807912,text,116930,text/html,Amended,https://legiscan.com/CA/text/ABX12/id/807912,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/abx1_2_bill_20130401_amended_sen_v96.html
437685,821264,text,4128,text/html,Amended,https://legiscan.com/CA/text/AB12/id/821264,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_12_bill_20130415_amended_asm_v98.html
437685,854866,text,3971,text/html,Amended,https://legiscan.com/CA/text/AB12/id/854866,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_12_bill_20130524_amended_asm_v97.html
479110,836137,text,116718,text/html,Enrolled,https://legiscan.com/CA/text/ABX12/id/836137,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/abx1_2_bill_20130501_enrolled.html
437685,885426,text,3939,text/html,Enrolled,https://legiscan.com/CA/text/AB12/id/885426,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_12_bill_20130912_enrolled.html
479110,842520,text,116810,text/html,Chaptered,https://legiscan.com/CA/text/ABX12/id/842520,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/abx1_2_bill_20130509_chaptered.html
437686,670309,text,3947,text/html,Introduced,https://legiscan.com/CA/text/AB13/id/670309,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_13_bill_20121203_introduced.html
546090,821197,text,8081,text/html,Introduced,https://legiscan.com/CA/text/ABX13/id/821197,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/abx1_3_bill_20130415_introduced.html
437686,721390,text,3855,text/html,Amended,https://legiscan.com/CA/text/AB13/id/721390,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_13_bill_20130131_amended_asm_v98.html
437686,788269,text,4105,text/html,Amended,https://legiscan.com/CA/text/AB13/id/788269,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_13_bill_20130311_amended_asm_v97.html
437686,868446,text,4206,text/html,Amended,https://legiscan.com/CA/text/AB13/id/868446,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_13_bill_20130624_amended_sen_v96.html
437686,884018,text,7055,text/html,Amended,https://legiscan.com/CA/text/AB13/id/884018,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_13_bill_20130903_amended_sen_v95.html
437686,884457,text,6558,text/html,Amended,https://legiscan.com/CA/text/AB13/id/884457,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_13_bill_20130906_amended_sen_v94.html
437686,1031045,text,9870,text/html,Amended,https://legiscan.com/CA/text/AB13/id/1031045,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_13_bill_20140602_amended_sen_v93.html
437686,1041899,text,7437,text/html,Amended,https://legiscan.com/CA/text/AB13/id/1041899,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_13_bill_20140811_amended_sen_v92.html
437686,1044109,text,7694,text/html,Amended,https://legiscan.com/CA/text/AB13/id/1044109,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_13_bill_20140828_amended_sen_v91.html
437686,1044212,text,7016,text/html,Amended,https://legiscan.com/CA/text/AB13/id/1044212,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_13_bill_20140829_amended_sen_v90.html
437686,1044492,text,6937,text/html,Enrolled,https://legiscan.com/CA/text/AB13/id/1044492,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_13_bill_20140904_enrolled.html
437686,1046917,text,7045,text/html,Chaptered,https://legiscan.com/CA/text/AB13/id/1046917,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_13_bill_20140927_chaptered.html
437687,670310,text,5485,text/html,Introduced,https://legiscan.com/CA/text/AB14/id/670310,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_14_bill_20121203_introduced.html
554287,847564,text,65255,text/html,Introduced,https://legiscan.com/CA/text/ABX14/id/847564,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/abx1_4_bill_20130516_introduced.html
437687,839273,text,5556,text/html,Amended,https://legiscan.com/CA/text/AB14/id/839273,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_14_bill_20130506_amended_asm_v98.html
437687,883288,text,5227,text/html,Enrolled,https://legiscan.com/CA/text/AB14/id/883288,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_14_bill_20130823_enrolled.html
437687,884870,text,5333,text/html,Chaptered,https://legiscan.com/CA/text/AB14/id/884870,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_14_bill_20130906_chaptered.html
437688,670311,text,11563,text/html,Introduced,https://legiscan.com/CA/text/AB15/id/670311,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_15_bill_20121203_introduced.html
437689,670312,text,9178,text/html,Introduced,https://legiscan.com/CA/text/AB16/id/670312,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_16_bill_20121203_introduced.html
437689,864638,text,8641,text/html,Amended,https://legiscan.com/CA/text/AB16/id/864638,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_16_bill_20130614_amended_sen_v98.html
437689,885634,text,8458,text/html,Enrolled,https://legiscan.com/CA/text/AB16/id/885634,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_16_bill_20130916_enrolled.html
437689,895652,text,8562,text/html,Chaptered,https://legiscan.com/CA/text/AB16/id/895652,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_16_bill_20131012_chaptered.html
437690,670313,text,15405,text/html,Introduced,https://legiscan.com/CA/text/AB17/id/670313,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_17_bill_20121203_introduced.html
437691,670314,text,2923,text/html,Introduced,https://legiscan.com/CA/text/AB18/id/670314,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_18_bill_20121203_introduced.html
437691,794172,text,36201,text/html,Amended,https://legiscan.com/CA/text/AB18/id/794172,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_18_bill_20130319_amended_asm_v98.html
437691,822585,text,54923,text/html,Amended,https://legiscan.com/CA/text/AB18/id/822585,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_18_bill_20130416_amended_asm_v97.html
437691,854473,text,67400,text/html,Amended,https://legiscan.com/CA/text/AB18/id/854473,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_18_bill_20130524_amended_asm_v96.html
437691,868467,text,52327,text/html,Amended,https://legiscan.com/CA/text/AB18/id/868467,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_18_bill_20130624_amended_asm_v95.html
437692,670315,text,1023,text/html,Introduced,https://legiscan.com/CA/text/AB19/id/670315,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_19_bill_20121203_introduced.html
437692,798185,text,6228,text/html,Amended,https://legiscan.com/CA/text/AB19/id/798185,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_19_bill_20130320_amended_asm_v98.html
437692,822653,text,7303,text/html,Amended,https://legiscan.com/CA/text/AB19/id/822653,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_19_bill_20130416_amended_asm_v97.html
437692,835195,text,8606,text/html,Amended,https://legiscan.com/CA/text/AB19/id/835195,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_19_bill_20130430_amended_asm_v96.html
437693,670316,text,51505,text/html,Introduced,https://legiscan.com/CA/text/AB20/id/670316,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_20_bill_20121203_introduced.html
437693,760219,text,56211,text/html,Amended,https://legiscan.com/CA/text/AB20/id/760219,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_20_bill_20130225_amended_asm_v98.html
437693,858155,text,12372,text/html,Amended,https://legiscan.com/CA/text/AB20/id/858155,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_20_bill_20130529_amended_sen_v97.html
437693,863376,text,12282,text/html,Amended,https://legiscan.com/CA/text/AB20/id/863376,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_20_bill_20130611_amended_sen_v96.html
437693,882140,text,11936,text/html,Enrolled,https://legiscan.com/CA/text/AB20/id/882140,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_20_bill_20130813_enrolled.html
437693,883404,text,12038,text/html,Chaptered,https://legiscan.com/CA/text/AB20/id/883404,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_20_bill_20130826_chaptered.html
437694,670317,text,3149,text/html,Introduced,https://legiscan.com/CA/text/AB21/id/670317,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_21_bill_20121203_introduced.html
437694,728174,text,4202,text/html,Amended,https://legiscan.com/CA/text/AB21/id/728174,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_21_bill_20130205_amended_asm_v98.html
437694,742938,text,3511,text/html,Amended,https://legiscan.com/CA/text/AB21/id/742938,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_21_bill_20130214_amended_asm_v97.html
437694,884047,text,3609,text/html,Amended,https://legiscan.com/CA/text/AB21/id/884047,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_21_bill_20130903_amended_sen_v96.html
437694,885657,text,3614,text/html,Enrolled,https://legiscan.com/CA/text/AB21/id/885657,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_21_bill_20130916_enrolled.html
437694,895049,text,3716,text/html,Chaptered,https://legiscan.com/CA/text/AB21/id/895049,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_21_bill_20131008_chaptered.html
437695,670318,text,2511,text/html,Introduced,https://legiscan.com/CA/text/AB22/id/670318,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_22_bill_20121203_introduced.html
437696,670319,text,2351,text/html,Introduced,https://legiscan.com/CA/text/AB23/id/670319,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_23_bill_20121203_introduced.html
437696,734198,text,2884,text/html,Amended,https://legiscan.com/CA/text/AB23/id/734198,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_23_bill_20130211_amended_asm_v98.html
437697,670320,text,2872,text/html,Introduced,https://legiscan.com/CA/text/AB24/id/670320,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_24_bill_20121203_introduced.html
437697,826897,text,3163,text/html,Amended,https://legiscan.com/CA/text/AB24/id/826897,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_24_bill_20130419_amended_asm_v98.html
437698,670321,text,3464,text/html,Introduced,https://legiscan.com/CA/text/AB25/id/670321,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_25_bill_20121203_introduced.html
437698,789944,text,3536,text/html,Amended,https://legiscan.com/CA/text/AB25/id/789944,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_25_bill_20130314_amended_asm_v98.html
437698,836146,text,3665,text/html,Amended,https://legiscan.com/CA/text/AB25/id/836146,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_25_bill_20130501_amended_asm_v97.html
437698,1043197,text,11506,text/html,Amended,https://legiscan.com/CA/text/AB25/id/1043197,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_25_bill_20140821_amended_sen_v96.html
437699,670322,text,2829,text/html,Introduced,https://legiscan.com/CA/text/AB26/id/670322,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_26_bill_20121203_introduced.html
437699,795338,text,3222,text/html,Amended,https://legiscan.com/CA/text/AB26/id/795338,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_26_bill_20130319_amended_asm_v98.html
437699,828648,text,15990,text/html,Amended,https://legiscan.com/CA/text/AB26/id/828648,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_26_bill_20130422_amended_asm_v97.html
437699,856575,text,14246,text/html,Amended,https://legiscan.com/CA/text/AB26/id/856575,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_26_bill_20130528_amended_asm_v96.html
437699,869201,text,8238,text/html,Amended,https://legiscan.com/CA/text/AB26/id/869201,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_26_bill_20130625_amended_sen_v95.html
437699,991779,text,21132,text/html,Amended,https://legiscan.com/CA/text/AB26/id/991779,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_26_bill_20140318_amended_sen_v94.html
437699,1031564,text,14299,text/html,Amended,https://legiscan.com/CA/text/AB26/id/1031564,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_26_bill_20140603_amended_sen_v93.html
437699,1035280,text,12342,text/html,Amended,https://legiscan.com/CA/text/AB26/id/1035280,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_26_bill_20140616_amended_sen_v92.html
437699,1043428,text,22088,text/html,Amended,https://legiscan.com/CA/text/AB26/id/1043428,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_26_bill_20140822_amended_sen_v91.html
437699,1044418,text,21133,text/html,Enrolled,https://legiscan.com/CA/text/AB26/id/1044418,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_26_bill_20140904_enrolled.html
437699,1047257,text,21241,text/html,Chaptered,https://legiscan.com/CA/text/AB26/id/1047257,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_26_bill_20140930_chaptered.html
437700,670323,text,1446,text/html,Introduced,https://legiscan.com/CA/text/AB27/id/670323,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_27_bill_20121203_introduced.html
437700,789844,text,1542,text/html,Amended,https://legiscan.com/CA/text/AB27/id/789844,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_27_bill_20130313_amended_asm_v98.html
437700,798992,text,2297,text/html,Amended,https://legiscan.com/CA/text/AB27/id/798992,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_27_bill_20130321_amended_asm_v97.html
437700,854436,text,12075,text/html,Amended,https://legiscan.com/CA/text/AB27/id/854436,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_27_bill_20130524_amended_asm_v96.html
437700,871469,text,12047,text/html,Amended,https://legiscan.com/CA/text/AB27/id/871469,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_27_bill_20130703_amended_sen_v95.html
437700,884448,text,10969,text/html,Amended,https://legiscan.com/CA/text/AB27/id/884448,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_27_bill_20130906_amended_sen_v94.html
437700,1034592,text,4245,text/html,Amended,https://legiscan.com/CA/text/AB27/id/1034592,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_27_bill_20140612_amended_sen_v93.html
437700,1043277,text,4098,text/html,Enrolled,https://legiscan.com/CA/text/AB27/id/1043277,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_27_bill_20140821_enrolled.html
437700,1044696,text,4204,text/html,Chaptered,https://legiscan.com/CA/text/AB27/id/1044696,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_27_bill_20140909_chaptered.html
437701,670324,text,49933,text/html,Introduced,https://legiscan.com/CA/text/AB28/id/670324,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_28_bill_20121203_introduced.html
437701,772023,text,43813,text/html,Amended,https://legiscan.com/CA/text/AB28/id/772023,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_28_bill_20130304_amended_asm_v98.html
437701,834053,text,42296,text/html,Amended,https://legiscan.com/CA/text/AB28/id/834053,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_28_bill_20130429_amended_asm_v97.html
437702,670325,text,4023,text/html,Introduced,https://legiscan.com/CA/text/AB29/id/670325,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_29_bill_20121203_introduced.html
437702,794314,text,9298,text/html,Amended,https://legiscan.com/CA/text/AB29/id/794314,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_29_bill_20130319_amended_asm_v98.html
437702,829311,text,8259,text/html,Amended,https://legiscan.com/CA/text/AB29/id/829311,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_29_bill_20130423_amended_asm_v97.html
437703,670326,text,3855,text/html,Introduced,https://legiscan.com/CA/text/AB30/id/670326,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_30_bill_20121203_introduced.html
437703,720129,text,5078,text/html,Amended,https://legiscan.com/CA/text/AB30/id/720129,http://www.leginfo.ca.gov/pub/13-14/bill/asm/ab_0001-0050/ab_30_bill_20130124_amended_asm_v98.html
