bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
437693,256881,2013-04-01,Assembly,"AB 20 WALDRON  Consent Calendar Second Day",74,0,0,5,79
437693,286830,2013-06-04,Senate,"Do pass as amended",7,0,0,0,7
437693,296280,2013-07-08,Senate,"Assembly 3rd Reading AB20 Waldron By Block",33,0,5,0,38
437693,297151,2013-08-08,Assembly,"AB 20 WALDRON  Concurrence in Senate Amendments",77,0,0,1,78
437694,230679,2013-02-12,Assembly,"Do pass as amended and be re-referred to the Committee on 	Appropriations",6,0,0,1,7
437694,283987,2013-05-24,Assembly,"Do pass",17,0,0,0,17
437694,284704,2013-05-28,Assembly,"AB 21 ALEJO  Assembly Third Reading",77,0,0,2,79
437694,288400,2013-06-12,Senate,"Do pass, but re-refer to the Committee on Health",9,0,0,0,9
437694,291896,2013-06-26,Senate,"Do pass, but re-refer to the Committee on Appropriations",9,0,0,0,9
437694,297322,2013-08-12,Senate,"Placed on Appropriations Suspense file",6,0,1,0,7
437694,298334,2013-08-30,Senate,"Do pass as amended",7,0,0,0,7
437694,298928,2013-09-09,Senate,"Assembly 3rd Reading AB21 Alejo By Hill",38,0,1,0,39
437694,299135,2013-09-10,Assembly,"AB 21 ALEJO  Concurrence in Senate Amendments",77,0,0,1,78
437696,266566,2013-04-15,Assembly,"Do pass and be re-referred to the Committee on Appropriations",5,2,0,2,9
437698,266402,2013-04-16,Assembly,"Do pass and be re-referred to the Committee on Public Employees, 	Retirement and Social Security",8,2,0,0,10
437698,271510,2013-04-24,Assembly,"Do pass and be re-referred to the Committee on Appropriations",7,0,0,0,7
437698,277346,2013-05-08,Assembly,"Do pass",16,1,0,0,17
437698,280297,2013-05-16,Assembly,"AB 25 CAMPOS  Assembly Third Reading",63,8,0,8,79
437698,288396,2013-06-12,Senate,"Do pass, but re-refer to the Committee on Appropriations",5,0,0,0,5
437698,299405,2013-09-11,Senate,"Assembly 3rd Reading AB25 Campos By Lieu",32,1,6,0,39
437699,272313,2013-04-25,Assembly,"Be referred to Committee on Natural Resources",8,0,0,3,11
437699,274276,2013-04-29,Assembly,"Do pass and be re-referred to the Committee on Labor and Employment",6,3,0,0,9
437699,275739,2013-05-01,Assembly,"Do pass and be re-referred to the Committee on Appropriations",5,2,0,0,7
437699,284047,2013-05-24,Assembly,"Do pass as amended",12,5,0,0,17
437699,285646,2013-05-30,Assembly,"AB 26 BONILLA  Assembly Third Reading",51,25,0,3,79
437699,289868,2013-06-19,Senate,"Do pass as amended, and re-refer to the Committee on Labor and 	Industrial Relations",7,2,0,0,9
437699,370840,2014-06-11,Senate,"Do pass as amended, but re-refer to the Committee on Appropriations 	Recommend Consent",4,1,0,0,5
437699,376775,2014-08-07,Senate,"Assembly 3rd Reading AB26 Bonilla By Hueso",26,8,6,0,40
437699,377093,2014-08-13,Assembly,"Senate amendments be concurred in",5,1,0,1,7
437699,377716,2014-08-18,Assembly,"AB 26 BONILLA  Concurrence in Senate Amendments",53,22,0,4,79
437699,378668,2014-08-27,Senate,"Assembly 3rd Reading AB26 Bonilla By Hueso",25,10,5,0,40
437699,378910,2014-08-28,Assembly,"AB 26 BONILLA  Concurrence in Senate Amendments",55,22,0,2,79
437700,250803,2013-03-19,Assembly,"Do pass as amended and be re-referred to the Committee on 	Appropriations",12,0,0,1,13
437700,283783,2013-05-24,Assembly,"Do pass as amended",16,1,0,0,17
437700,285070,2013-05-29,Assembly,"AB 27 MEDINA  Third Reading Urgency",78,0,0,1,79
437700,291862,2013-06-26,Senate,"Do pass as amended, but re-refer to the Committee on Appropriations 	Recommend Consent",9,0,0,0,9
437700,374033,2014-06-24,Senate,"Do pass, but re-refer to the Committee on Appropriations",11,0,0,0,11
437700,376789,2014-08-07,Senate,"Assembly 3rd Reading AB27 Medina By Roth",34,0,6,0,40
437700,377777,2014-08-18,Assembly,"Senate amendments be concurred in",16,0,0,0,16
437700,377778,2014-08-19,Assembly,"AB 27 MEDINA  Concurrence in Senate Amendments",77,0,0,2,79
437701,271849,2013-04-23,Assembly,"Amend, and re-refer to the Committee on Jobs, Economic Development 	and The Economy",8,0,0,1,9
437702,266332,2013-04-15,Assembly,"Do pass as amended and be re-referred to the Committee on Utilities 	and Commerce",7,0,0,2,9
437703,230813,2013-02-12,Assembly,"Do pass and be re-referred to the Committee on Appropriations",5,0,0,2,7
437703,283750,2013-05-24,Assembly,"Do pass as amended",17,0,0,0,17
437703,285048,2013-05-29,Assembly,"AB 30 PEREA  Assembly Third Reading",77,0,0,2,79
437703,288411,2013-06-12,Senate,"Do pass, but re-refer to the Committee on Health",9,0,0,0,9
437703,291181,2013-06-24,Senate,"Placed on Appropriations Suspense file",7,0,0,0,7
437703,298319,2013-08-30,Senate,"Do pass",7,0,0,0,7
437703,298931,2013-09-09,Senate,"Assembly 3rd Reading AB30 Perea By Cannella",39,0,0,0,39
437704,275633,2013-05-01,Assembly,"Do pass as amended and be re-referred to the Committee on 	Appropriations",6,0,0,1,7
437705,278810,2013-05-13,Assembly,"Do pass and be re-referred to the Committee on Appropriations",9,0,0,0,9
437705,283895,2013-05-24,Assembly,"Do pass",16,0,0,1,17
437705,284860,2013-05-28,Assembly,"AB 32 PEREZ, J.  Assembly Third Reading",77,1,0,1,79
437705,297504,2013-08-14,Senate,"Do pass as amended, and re-refer to the Committee on Appropriations",7,0,0,0,7
437705,297989,2013-08-26,Senate,"Placed on Appropriations Suspense file",7,0,0,0,7
437705,298189,2013-08-30,Senate,"Do pass as amended",7,0,0,0,7
437705,298994,2013-09-09,Senate,"Assembly 3rd Reading AB32 John A. P",39,0,0,0,39
437705,299225,2013-09-10,Assembly,"AB 32 PEREZ, J.  Concurrence in Senate Amendments",77,1,0,0,78
437706,278580,2013-05-13,Assembly,"Do pass and be re-referred to the Committee on Appropriations",9,0,0,0,9
437707,258257,2013-04-02,Assembly,"Do pass as amended and be re-referred to the Committee on 	Appropriations",10,5,0,0,15
437707,267751,2013-04-17,Assembly,"Do pass",12,5,0,0,17
437707,273665,2013-04-29,Assembly,"AB 34 HERNANDEZ  Assembly Third Reading",57,19,0,3,79
437707,288092,2013-06-11,Senate,"Do pass as amended, and re-refer to the Committee on Appropriations",8,0,1,0,9
437707,298691,2013-09-03,Senate,"Assembly 3rd Reading AB34 Roger Hern",32,2,5,0,39
437707,298808,2013-09-06,Assembly,"AB 34 HERNANDEZ  Concurrence in Senate Amendments",58,19,0,1,78
437708,261671,2013-04-09,Assembly,"Do pass as amended and be re-referred to the Committee on 	Transportation",9,0,0,1,10
437708,274588,2013-04-29,Assembly,"Do pass and be re-referred to the Committee on Appropriations",13,2,0,1,16
437708,279835,2013-05-15,Assembly,"Do pass",14,3,0,0,17
437708,283071,2013-05-23,Assembly,"AB 35 HERNANDEZ  Assembly Third Reading",58,16,0,4,78
437708,288419,2013-06-12,Senate,"Do pass, but re-refer to the Committee on Judiciary",4,0,1,0,5
437708,296096,2013-07-02,Senate,"Do pass, but re-refer to the Committee on Appropriations",4,2,1,0,7
437708,298817,2013-09-06,Senate,"Assembly 3rd Reading AB35 Roger Hern",25,10,4,0,39
437708,299046,2013-09-09,Assembly,"AB 35 HERNANDEZ  Concurrence in Senate Amendments",55,18,0,5,78
437710,266705,2013-04-15,Assembly,"Do pass and be re-referred to the Committee on Appropriations",9,0,0,0,9
437710,283941,2013-05-24,Assembly,"Do pass",17,0,0,0,17
437710,284636,2013-05-28,Assembly,"AB 37 PEREA  Assembly Third Reading",78,0,0,1,79
437710,374396,2014-06-25,Senate,"Do pass, but re-refer to the Committee on Appropriations",5,0,0,0,5
437711,275539,2013-05-01,Assembly,"Do pass and re-refer to Committee on Appropriations with 	recommendation:  To Consent Calendar",7,0,0,0,7
437712,266377,2013-04-15,Assembly,"Do pass and be re-referred to the Committee on Utilities and 	Commerce",9,0,0,0,9
437712,274169,2013-04-29,Assembly,"Do pass as amended and be re-referred to the Committee on 	Appropriations",15,0,0,0,15
437712,283785,2013-05-24,Assembly,"Do pass as amended",12,0,0,5,17
437712,285029,2013-05-29,Assembly,"AB 39 SKINNER  Assembly Third Reading",76,2,0,1,79
437712,295827,2013-07-02,Senate,"Do pass, but re-refer to the Committee on Appropriations",9,2,0,0,11
437712,297286,2013-08-12,Senate,"Placed on Appropriations Suspense file",6,0,1,0,7
437712,298271,2013-08-30,Senate,"Do pass",5,2,0,0,7
437713,274148,2013-04-30,Assembly,"Do pass as amended and be re-referred to the Committee on 	Appropriations",19,0,0,0,19
437715,274114,2013-04-29,Assembly,"Do pass and be re-referred to the Committee on Appropriations",8,0,0,1,9
437716,269896,2013-04-22,Assembly,"Do pass and be re-referred to the Committee on Judiciary",9,0,0,0,9
437716,276299,2013-05-06,Assembly,"Be referred to Committee on Revenue and Taxation",10,0,0,1,11
437716,308295,2014-01-13,Assembly,"Do pass and be re-referred to the Committee on Appropriations",9,0,0,0,9
437716,311241,2014-01-23,Assembly,"Do pass, to Consent Calendar",16,0,0,1,17
437716,313237,2014-01-29,Assembly,"AB 43 BOCANEGRA  Consent Calendar Second Day",78,0,0,2,80
437716,374498,2014-06-25,Senate,"Do pass, but re-refer to the Committee on Appropriations",7,0,0,0,7
437716,376922,2014-08-11,Senate,"Placed on Appropriations Suspense file",7,0,0,0,7
437717,275600,2013-05-01,Assembly,"Be adopted and be re-referred to the Committee on Appropriations",4,8,0,1,13
437718,251369,2013-03-19,Assembly,"Be adopted, to Consent Calendar",19,0,0,0,19
437718,252375,2013-03-21,Assembly,"ACR1 MEDINA  Consent Calendar Second Day",71,0,0,8,79
437718,287194,2013-06-05,Senate,"Be adopted and be placed on the Consent Calendar",9,0,0,0,9
437718,288729,2013-06-13,Senate,"Consent Calendar 2nd ACR1 Medina",37,0,2,0,39
437719,257567,2013-04-02,Assembly,"From committee:  Be adopted.  To third reading",7,2,0,1,10
437719,298026,2013-08-26,Assembly,"AJR1 GATTO  Assembly Third Reading  Amend By GATTO  Set #1",52,26,0,0,78
437719,313879,2014-01-30,Assembly,"AJR1 GATTO  Assembly Third Reading",51,20,0,9,80
437719,370828,2014-06-10,Senate,"Be adopted",5,2,0,0,7
437719,373722,2014-06-23,Senate,"Assembly 3rd Reading AJR1 Gatto By DeSaulnier",23,11,6,0,40
437720,259589,2013-04-04,Assembly,"From committee:  Be adopted.  To third reading",11,0,0,0,11
437720,265385,2013-04-15,Assembly,"AJR2 GATTO  Assembly Third Reading",77,0,0,2,79
437720,265386,2013-04-15,Senate,"W/O REF. TO FILE AJR2 Gatto By De Le",36,0,2,0,38
437721,257437,2013-04-02,Assembly,"Be adopted as amended",7,0,0,3,10
437721,276250,2013-05-06,Assembly,"AJR3 ALEJO  Assembly Third Reading",61,1,0,17,79
437721,295418,2013-07-01,Senate,"Assembly 3rd Reading AJR3 Alejo By Cannella",28,1,9,0,38
437721,297061,2013-08-05,Assembly,"AJR3 ALEJO  Concurrence in Senate Amendments",57,3,0,18,78
437722,217003,2012-12-03,Assembly,"HR1 SKINNER  Assembly Third Reading",56,24,0,0,80
437723,217008,2012-12-03,Assembly,"HR2 PEREZ, J.  Assembly Third Reading  By ATKINS",80,0,0,0,80
437726,247802,2013-03-13,Senate,"Do pass, but re-refer to the Committee on Transportation and 	Housing",4,2,1,0,7
437726,270756,2013-04-23,Senate,"Do pass as amended, and re-refer to the Committee on 	Appropriations",8,3,0,0,11
437726,281228,2013-05-20,Senate,"Placed on Appropriations Suspense file",6,0,1,0,7
437726,283100,2013-05-23,Senate,"Do pass",5,2,0,0,7
437726,284538,2013-05-28,Senate,"Senate 3rd Reading SB1 Steinberg",27,11,1,0,39
437726,295974,2013-07-03,Assembly,"Do pass and be re-referred to the Committee on Local Government",5,2,0,0,7
437726,297521,2013-08-14,Assembly,"Do pass and be re-referred to the Committee on Appropriations",6,3,0,0,9
437726,298313,2013-08-30,Assembly,"Do pass as amended",12,5,0,0,17
437726,298937,2013-09-09,Assembly,"SB1 Steinberg  Senate Third Reading  By DICKINSON",48,28,0,2,78
437727,274770,2013-04-30,Senate,"Do pass, but re-refer to the Committee on Appropriations",4,1,0,0,5
437727,278644,2013-05-13,Senate,"Placed on Appropriations Suspense file",5,0,2,0,7
437727,283260,2013-05-23,Senate,"Do pass",5,2,0,0,7
437727,285052,2013-05-29,Senate,"Senate 3rd Reading SB2 Lieu",28,11,0,0,39
437727,297305,2013-08-13,Assembly,"Do pass and be re-referred to the Committee on Appropriations",5,1,0,1,7
437727,297848,2013-08-21,Assembly,"Do pass",12,5,0,0,17
437728,274689,2013-04-30,Senate,"Do pass, but re-refer to the Committee on Appropriations",4,1,0,0,5
437728,278634,2013-05-13,Senate,"Placed on Appropriations Suspense file",5,0,2,0,7
437728,283232,2013-05-23,Senate,"Do pass",4,1,2,0,7
437728,285036,2013-05-29,Senate,"Senate 3rd Reading SB3 Yee",30,6,3,0,39
437728,297232,2013-08-13,Assembly,"Do pass and be re-referred to the Committee on Appropriations",5,0,0,2,7
437728,298249,2013-08-30,Assembly,"Do pass",12,0,0,5,17
437728,299418,2013-09-11,Senate,"Unfinished Supp 1 SB3 Yee Concurrence",28,10,1,0,39
437728,299419,2013-09-11,Assembly,"SB3 Yee  Senate Third Reading  By PAN",55,19,0,4,78
437729,261713,2013-04-09,Senate,"Do pass, but re-refer to the Committee on Environmental Quality",6,2,1,0,9
437729,274703,2013-05-01,Senate,"Do pass as amended, and re-refer to the Committee on 	Appropriations",6,2,1,0,9
437729,281240,2013-05-20,Senate,"Placed on Appropriations Suspense file",6,0,1,0,7
437729,283258,2013-05-23,Senate,"Do pass as amended",5,2,0,0,7
437729,285063,2013-05-29,Senate,"Senate 3rd Reading SB4 Pavley",28,11,0,0,39
437729,295761,2013-07-01,Assembly,"Do pass as amended and be re-referred to the Committee on 	Appropriations",6,3,0,0,9
437729,298275,2013-08-30,Assembly,"Do pass as amended",10,5,0,2,17
437729,298775,2013-09-06,Assembly,"SB4 Pavley  Senate Third Reading  Amend By GRAY  Set #1",53,22,0,3,78
437729,299380,2013-09-11,Senate,"Unfinished Supp 1 SB4 Pavley Concurrence",29,8,2,0,39
437729,299381,2013-09-11,Assembly,"SB4 Pavley  Senate Third Reading  By GRAY",54,20,0,4,78
437730,275611,2013-05-01,Senate,"Do pass, but re-refer to the Committee on Appropriations Recommend 	Consent",9,0,0,0,9
437730,280437,2013-05-16,Senate,"Consent Calendar 2nd SB5 Padilla",37,0,1,0,38
437730,288428,2013-06-12,Assembly,"Do pass and re-refer to Committee on Appropriations with 	recommendation:  To Consent Calendar",7,0,0,0,7
437730,296101,2013-07-03,Assembly,"Do pass, to Consent Calendar",17,0,0,0,17
437730,297203,2013-08-12,Assembly,"SB5 Padilla  Senate Third Reading  By BUCHANAN",77,0,0,1,78
437730,297529,2013-08-15,Senate,"Unfinished Business SB5 Padilla Concurrence",38,0,1,0,39
437731,257481,2013-04-02,Senate,"Do pass as amended",7,0,0,0,7
437731,263541,2013-04-11,Senate,"Senate 3rd Reading SB6 Lieu Urgency Clause",35,0,3,0,38
437731,289702,2013-06-18,Assembly,"Do pass, to Consent Calendar",9,0,0,1,10
437731,291246,2013-06-24,Assembly,"SB6 Lieu  Consent Calendar Second Day",75,0,0,4,79
437732,248025,2013-03-13,Senate,"Do pass, but re-refer to the Committee on Appropriations",3,1,1,0,5
437732,260968,2013-04-08,Senate,"Placed on Appropriations Suspense file",7,0,0,0,7
437732,283099,2013-05-23,Senate,"Do pass",5,2,0,0,7
437732,284526,2013-05-28,Senate,"Senate 3rd Reading SB7 Steinberg",28,10,1,0,39
437732,291873,2013-06-26,Assembly,"Do pass and be re-referred to the Committee on Labor and Employment",6,3,0,0,9
437732,297522,2013-08-14,Assembly,"Do pass and be re-referred to the Committee on Appropriations",6,1,0,0,7
437732,298204,2013-08-30,Assembly,"Do pass",12,5,0,0,17
437732,298703,2013-09-04,Assembly,"SB7 Steinberg  Senate Third Reading  By WILLIAMS",52,22,0,4,78
437732,298799,2013-09-06,Senate,"Unfinished Business SB7 Steinberg Concurrence",22,13,4,0,39
437736,258471,2013-04-03,Senate,"Do pass, but re-refer to the Committee on Transportation and 	Housing",8,1,0,0,9
437736,262571,2013-04-09,Senate,"Do pass as amended, and re-refer to the Committee on 	Appropriations",6,2,3,0,11
437736,281246,2013-05-20,Senate,"Placed on Appropriations Suspense file",6,0,1,0,7
437736,283212,2013-05-23,Senate,"Do pass as amended",6,1,0,0,7
437736,284979,2013-05-29,Senate,"Senate 3rd Reading SB11 Pavley Urgency Clause",32,5,2,0,39
437736,295812,2013-07-01,Assembly,"Do pass and be re-referred to the Committee on Natural Resources",10,3,0,3,16
437736,297299,2013-08-12,Assembly,"Do pass and be re-referred to the Committee on Appropriations",6,2,0,1,9
437736,298244,2013-08-30,Assembly,"Do pass as amended",12,4,0,1,17
437736,298765,2013-09-06,Assembly,"SB 11 Pavley  Third Reading Urgency  By PEREA  Amend By PEREA  Set 	#1",53,24,0,1,78
437737,256863,2013-04-01,Senate,"Do pass, but re-refer to the Committee on Judiciary",9,0,1,0,10
437737,267698,2013-04-16,Senate,"Do pass, but re-refer to the Committee on Appropriations",5,2,0,0,7
437737,273640,2013-04-29,Senate,"Placed on Appropriations Suspense file",7,0,0,0,7
437737,283366,2013-05-23,Senate,"Do pass",5,2,0,0,7
437737,284637,2013-05-28,Senate,"Senate 3rd Reading SB12 Corbett",30,9,0,0,39
437737,289392,2013-06-18,Assembly,"Do pass and be re-referred to the Committee on Appropriations",6,0,0,7,13
437737,289393,2013-06-18,Assembly,"Set first hearing.  Failed passage.  Reconsideration granted",12,0,0,1,13
437737,297426,2013-08-13,Assembly,"Do pass and be re-referred to the Committee on Appropriations",8,4,0,2,14
437737,298184,2013-08-30,Assembly,"Do pass as amended",12,5,0,0,17
437737,299020,2013-09-09,Assembly,"SB 12 Corbett  Senate Third Reading  By TING",49,25,0,4,78
437737,299226,2013-09-10,Senate,"Unfinished Business SB12 Corbett Concurrence",29,9,1,0,39
437738,229051,2013-02-11,Senate,"Do pass, but re-refer to the Committee on Appropriations",4,0,1,0,5
437738,260934,2013-04-08,Senate,"Do pass",7,0,0,0,7
437738,263452,2013-04-11,Senate,"Senate 3rd Reading SB13 Beall Urgency Clause",37,0,1,0,38
437738,291872,2013-06-26,Assembly,"Do pass and be re-referred to the Committee on Appropriations",6,0,0,1,7
437738,298278,2013-08-30,Assembly,"Do pass as amended",16,0,0,1,17
437738,299428,2013-09-11,Assembly,"Do pass as amended",6,0,0,1,7
437738,299661,2013-09-12,Senate,"Unfinished Supp 2 SB13 Beall Concurrence",39,0,0,0,39
437738,299662,2013-09-12,Assembly,"SB 13 Beall  Third Reading Urgency  By BONTA",77,0,0,1,78
437739,259118,2013-04-03,Senate,"Do pass, but re-refer to the Committee on Appropriations Recommend 	Consent",9,0,0,0,9
437739,268531,2013-04-18,Senate,"Consent Calendar 2nd SB14 Gaines",36,0,2,0,38
437739,289433,2013-06-18,Assembly,"Do pass and re-refer to Committee on Appropriations with 	recommendation:  To Consent Calendar",7,0,0,0,7
437739,296173,2013-07-03,Assembly,"Do pass, to Consent Calendar",17,0,0,0,17
437739,297162,2013-08-08,Assembly,"SB 14 Gaines  Consent Calendar Second Day  Regular Session",77,0,0,1,78
437739,297592,2013-08-15,Senate,"Unfinished Business SB14 Gaines Urgency Clause",38,0,1,0,39
437740,267302,2013-04-16,Senate,"Do pass, but re-refer to the Committee on Public Safety",5,1,1,0,7
437740,274772,2013-04-30,Senate,"Do pass, but re-refer to the Committee on Appropriations",6,1,0,0,7
437740,278647,2013-05-13,Senate,"Placed on Appropriations Suspense file",5,0,2,0,7
437740,283191,2013-05-23,Senate,"Do pass as amended",7,0,0,0,7
437740,284568,2013-05-28,Senate,"Senate 3rd Reading SB15 Padilla",38,1,0,0,39
437740,289356,2013-06-18,Assembly,"Do pass and be re-referred to the Committee on Public Safety",9,0,0,1,10
437740,297229,2013-08-13,Assembly,"Do pass and be re-referred to the Committee on Appropriations",3,1,0,3,7
437740,298126,2013-08-27,Assembly,"Reconsideration granted",7,0,0,0,7
437741,279814,2013-05-15,Senate,"Do pass as amended, and re-refer to the Committee on Public Safety",7,0,0,0,7
437741,310304,2014-01-21,Senate,"Placed on Appropriations Suspense file",5,0,2,0,7
437741,311162,2014-01-23,Senate,"Do pass",6,0,1,0,7
437741,314011,2014-01-30,Senate,"Senate 3rd Reading SB16 Gaines Urgency Clause",34,0,5,0,39
437741,374294,2014-06-25,Assembly,"Do pass and be re-referred to the Committee on Appropriations",9,0,0,0,9
437742,261784,2013-04-09,Senate,"Do pass, but re-refer to the Committee on Appropriations",3,4,2,0,9
