bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
892444,1439047,text,5348,text/html,Introduced,https://legiscan.com/CA/text/AB9/id/1439047,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB9
892450,1439053,text,8491,text/html,Introduced,https://legiscan.com/CA/text/AB10/id/1439053,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB10
892450,1551138,text,12085,text/html,Amended,https://legiscan.com/CA/text/AB10/id/1551138,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB10
892450,1587762,text,15934,text/html,Amended,https://legiscan.com/CA/text/AB10/id/1587762,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB10
892450,1626360,text,19536,text/html,Amended,https://legiscan.com/CA/text/AB10/id/1626360,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB10
892450,1647049,text,7234,text/html,Amended,https://legiscan.com/CA/text/AB10/id/1647049,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB10
892450,1648694,text,7377,text/html,Enrolled,https://legiscan.com/CA/text/AB10/id/1648694,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB10
892450,1652764,text,5062,text/html,Chaptered,https://legiscan.com/CA/text/AB10/id/1652764,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB10
892488,1439093,text,5288,text/html,Introduced,https://legiscan.com/CA/text/AB11/id/1439093,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB11
892488,1572932,text,28209,text/html,Amended,https://legiscan.com/CA/text/AB11/id/1572932,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB11
892488,1673445,text,38569,text/html,Amended,https://legiscan.com/CA/text/AB11/id/1673445,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB11
892488,1681092,text,7678,text/html,Amended,https://legiscan.com/CA/text/AB11/id/1681092,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB11
892488,1809544,text,8550,text/html,Amended,https://legiscan.com/CA/text/AB11/id/1809544,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB11
892488,1812804,text,10075,text/html,Amended,https://legiscan.com/CA/text/AB11/id/1812804,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB11
892488,1818906,text,9506,text/html,Enrolled,https://legiscan.com/CA/text/AB11/id/1818906,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB11
892469,1439072,text,10956,text/html,Introduced,https://legiscan.com/CA/text/AB12/id/1439072,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB12
892452,1439055,text,3474,text/html,Introduced,https://legiscan.com/CA/text/AB13/id/1439055,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB13
892470,1439073,text,70005,text/html,Introduced,https://legiscan.com/CA/text/AB14/id/1439073,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB14
892470,1606267,text,60749,text/html,Amended,https://legiscan.com/CA/text/AB14/id/1606267,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB14
892470,1639428,text,65827,text/html,Amended,https://legiscan.com/CA/text/AB14/id/1639428,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB14
892464,1439067,text,5529,text/html,Introduced,https://legiscan.com/CA/text/AB15/id/1439067,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB15
892464,1572513,text,9215,text/html,Amended,https://legiscan.com/CA/text/AB15/id/1572513,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB15
892585,1439196,text,13063,text/html,Introduced,https://legiscan.com/CA/text/AB16/id/1439196,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB16
892585,1695608,text,16249,text/html,Amended,https://legiscan.com/CA/text/AB16/id/1695608,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB16
892554,1439165,text,13537,text/html,Introduced,https://legiscan.com/CA/text/AB17/id/1439165,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB17
892554,1626362,text,24644,text/html,Amended,https://legiscan.com/CA/text/AB17/id/1626362,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB17
892554,1647058,text,15305,text/html,Amended,https://legiscan.com/CA/text/AB17/id/1647058,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB17
892554,1648673,text,13831,text/html,Enrolled,https://legiscan.com/CA/text/AB17/id/1648673,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB17
892463,1439066,text,76064,text/html,Introduced,https://legiscan.com/CA/text/AB18/id/1439066,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB18
892463,1534670,text,81270,text/html,Amended,https://legiscan.com/CA/text/AB18/id/1534670,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB18
892463,1646806,text,114904,text/html,Amended,https://legiscan.com/CA/text/AB18/id/1646806,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB18
892463,1812618,text,30620,text/html,Amended,https://legiscan.com/CA/text/AB18/id/1812618,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB18
892463,1815991,text,31728,text/html,Amended,https://legiscan.com/CA/text/AB18/id/1815991,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB18
892513,1439120,text,20600,text/html,Introduced,https://legiscan.com/CA/text/AB19/id/1439120,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB19
892513,1540529,text,42130,text/html,Amended,https://legiscan.com/CA/text/AB19/id/1540529,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB19
892513,1564248,text,22031,text/html,Amended,https://legiscan.com/CA/text/AB19/id/1564248,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB19
892513,1581205,text,20744,text/html,Amended,https://legiscan.com/CA/text/AB19/id/1581205,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB19
892513,1626340,text,22412,text/html,Amended,https://legiscan.com/CA/text/AB19/id/1626340,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB19
892513,1637436,text,22973,text/html,Amended,https://legiscan.com/CA/text/AB19/id/1637436,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB19
892513,1639015,text,26431,text/html,Amended,https://legiscan.com/CA/text/AB19/id/1639015,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB19
892513,1647036,text,12931,text/html,Amended,https://legiscan.com/CA/text/AB19/id/1647036,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB19
892513,1647994,text,23786,text/html,Amended,https://legiscan.com/CA/text/AB19/id/1647994,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB19
892513,1649084,text,15622,text/html,Enrolled,https://legiscan.com/CA/text/AB19/id/1649084,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB19
892513,1652872,text,12077,text/html,Chaptered,https://legiscan.com/CA/text/AB19/id/1652872,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB19
892491,1439096,text,8258,text/html,Introduced,https://legiscan.com/CA/text/AB20/id/1439096,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB20
892491,1594980,text,11223,text/html,Amended,https://legiscan.com/CA/text/AB20/id/1594980,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB20
892491,1599810,text,10148,text/html,Amended,https://legiscan.com/CA/text/AB20/id/1599810,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB20
892491,1640392,text,10912,text/html,Amended,https://legiscan.com/CA/text/AB20/id/1640392,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB20
892491,1647879,text,10787,text/html,Enrolled,https://legiscan.com/CA/text/AB20/id/1647879,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB20
892491,1652083,text,8929,text/html,Chaptered,https://legiscan.com/CA/text/AB20/id/1652083,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB20
892524,1439133,text,15027,text/html,Introduced,https://legiscan.com/CA/text/AB21/id/1439133,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB21
892524,1562185,text,25259,text/html,Amended,https://legiscan.com/CA/text/AB21/id/1562185,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB21
892524,1599922,text,19339,text/html,Amended,https://legiscan.com/CA/text/AB21/id/1599922,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB21
892524,1625958,text,17601,text/html,Amended,https://legiscan.com/CA/text/AB21/id/1625958,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB21
892524,1626476,text,17269,text/html,Amended,https://legiscan.com/CA/text/AB21/id/1626476,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB21
892524,1639289,text,16437,text/html,Amended,https://legiscan.com/CA/text/AB21/id/1639289,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB21
892524,1641289,text,22204,text/html,Amended,https://legiscan.com/CA/text/AB21/id/1641289,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB21
892524,1647071,text,19857,text/html,Amended,https://legiscan.com/CA/text/AB21/id/1647071,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB21
892524,1647956,text,28789,text/html,Amended,https://legiscan.com/CA/text/AB21/id/1647956,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB21
892524,1649054,text,19922,text/html,Enrolled,https://legiscan.com/CA/text/AB21/id/1649054,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB21
892524,1651819,text,16370,text/html,Chaptered,https://legiscan.com/CA/text/AB21/id/1651819,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB21
892587,1439198,text,5238,text/html,Introduced,https://legiscan.com/CA/text/AB22/id/1439198,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB22
892587,1595006,text,20522,text/html,Amended,https://legiscan.com/CA/text/AB22/id/1595006,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB22
892587,1629345,text,16378,text/html,Amended,https://legiscan.com/CA/text/AB22/id/1629345,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB22
892587,1638956,text,8870,text/html,Amended,https://legiscan.com/CA/text/AB22/id/1638956,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB22
892587,1640958,text,7411,text/html,Amended,https://legiscan.com/CA/text/AB22/id/1640958,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB22
892587,1648036,text,10605,text/html,Amended,https://legiscan.com/CA/text/AB22/id/1648036,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB22
892587,1649686,text,9010,text/html,Enrolled,https://legiscan.com/CA/text/AB22/id/1649686,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB22
892587,1653074,text,6548,text/html,Chaptered,https://legiscan.com/CA/text/AB22/id/1653074,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB22
892573,1439184,text,7031,text/html,Introduced,https://legiscan.com/CA/text/AB23/id/1439184,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB23
892573,1489626,text,7666,text/html,Amended,https://legiscan.com/CA/text/AB23/id/1489626,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB23
892573,1575960,text,12216,text/html,Amended,https://legiscan.com/CA/text/AB23/id/1575960,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB23
892573,1626364,text,15745,text/html,Amended,https://legiscan.com/CA/text/AB23/id/1626364,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB23
892573,1646024,text,19585,text/html,Amended,https://legiscan.com/CA/text/AB23/id/1646024,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB23
892573,1646801,text,16098,text/html,Amended,https://legiscan.com/CA/text/AB23/id/1646801,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB23
892573,1648671,text,15462,text/html,Enrolled,https://legiscan.com/CA/text/AB23/id/1648671,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB23
892573,1652520,text,12937,text/html,Chaptered,https://legiscan.com/CA/text/AB23/id/1652520,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB23
892492,1439097,text,7720,text/html,Introduced,https://legiscan.com/CA/text/AB24/id/1439097,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB24
892492,1576008,text,9234,text/html,Amended,https://legiscan.com/CA/text/AB24/id/1576008,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB24
892492,1600488,text,9402,text/html,Amended,https://legiscan.com/CA/text/AB24/id/1600488,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB24
892492,1639426,text,9918,text/html,Amended,https://legiscan.com/CA/text/AB24/id/1639426,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB24
892492,1641060,text,11860,text/html,Amended,https://legiscan.com/CA/text/AB24/id/1641060,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB24
892492,1647736,text,11178,text/html,Enrolled,https://legiscan.com/CA/text/AB24/id/1647736,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB24
892492,1652189,text,8892,text/html,Chaptered,https://legiscan.com/CA/text/AB24/id/1652189,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB24
892533,1439142,text,2779,text/html,Introduced,https://legiscan.com/CA/text/AB25/id/1439142,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB25
892533,1569062,text,20196,text/html,Amended,https://legiscan.com/CA/text/AB25/id/1569062,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB25
892533,1607313,text,17574,text/html,Amended,https://legiscan.com/CA/text/AB25/id/1607313,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB25
892533,1624560,text,21906,text/html,Amended,https://legiscan.com/CA/text/AB25/id/1624560,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB25
892533,1646729,text,6584,text/html,Amended,https://legiscan.com/CA/text/AB25/id/1646729,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB25
892533,1648172,text,7119,text/html,Enrolled,https://legiscan.com/CA/text/AB25/id/1648172,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB25
892533,1651027,text,4927,text/html,Chaptered,https://legiscan.com/CA/text/AB25/id/1651027,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB25
892536,1439145,text,3615,text/html,Introduced,https://legiscan.com/CA/text/AB26/id/1439145,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB26
892536,1572161,text,7016,text/html,Amended,https://legiscan.com/CA/text/AB26/id/1572161,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB26
892536,1595040,text,12285,text/html,Amended,https://legiscan.com/CA/text/AB26/id/1595040,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB26
892536,1607208,text,12463,text/html,Amended,https://legiscan.com/CA/text/AB26/id/1607208,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB26
892536,1639219,text,14871,text/html,Amended,https://legiscan.com/CA/text/AB26/id/1639219,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB26
892536,1648054,text,11621,text/html,Amended,https://legiscan.com/CA/text/AB26/id/1648054,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB26
892536,1649149,text,11875,text/html,Enrolled,https://legiscan.com/CA/text/AB26/id/1649149,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB26
892558,1439169,text,18966,text/html,Introduced,https://legiscan.com/CA/text/AB27/id/1439169,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB27
892558,1570150,text,18431,text/html,Amended,https://legiscan.com/CA/text/AB27/id/1570150,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB27
892474,1439077,text,5365,text/html,Introduced,https://legiscan.com/CA/text/AB28/id/1439077,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB28
892474,1544978,text,6195,text/html,Amended,https://legiscan.com/CA/text/AB28/id/1544978,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB28
892474,1570268,text,6744,text/html,Enrolled,https://legiscan.com/CA/text/AB28/id/1570268,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB28
892474,1579160,text,5328,text/html,Chaptered,https://legiscan.com/CA/text/AB28/id/1579160,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB28
892504,1439111,text,3107,text/html,Introduced,https://legiscan.com/CA/text/AB29/id/1439111,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB29
892504,1577690,text,13111,text/html,Amended,https://legiscan.com/CA/text/AB29/id/1577690,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB29
892504,1609460,text,13044,text/html,Amended,https://legiscan.com/CA/text/AB29/id/1609460,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB29
892504,1615226,text,22560,text/html,Amended,https://legiscan.com/CA/text/AB29/id/1615226,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB29
892460,1439063,text,8240,text/html,Introduced,https://legiscan.com/CA/text/AB30/id/1439063,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB30
892460,1583210,text,19060,text/html,Amended,https://legiscan.com/CA/text/AB30/id/1583210,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB30
892484,1439088,text,13714,text/html,Introduced,https://legiscan.com/CA/text/AB31/id/1439088,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB31
892484,1587768,text,23514,text/html,Amended,https://legiscan.com/CA/text/AB31/id/1587768,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB31
892484,1629107,text,12838,text/html,Amended,https://legiscan.com/CA/text/AB31/id/1629107,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB31
892484,1641269,text,17125,text/html,Amended,https://legiscan.com/CA/text/AB31/id/1641269,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB31
892484,1647963,text,15687,text/html,Amended,https://legiscan.com/CA/text/AB31/id/1647963,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB31
892484,1649708,text,16168,text/html,Enrolled,https://legiscan.com/CA/text/AB31/id/1649708,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB31
892484,1652093,text,14002,text/html,Chaptered,https://legiscan.com/CA/text/AB31/id/1652093,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB31
892559,1439170,text,6390,text/html,Introduced,https://legiscan.com/CA/text/AB32/id/1439170,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB32
892559,1647298,text,6452,text/html,Enrolled,https://legiscan.com/CA/text/AB32/id/1647298,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB32
892559,1652084,text,5504,text/html,Chaptered,https://legiscan.com/CA/text/AB32/id/1652084,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB32
892445,1439048,text,6042,text/html,Introduced,https://legiscan.com/CA/text/AB33/id/1439048,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB33
892445,1573008,text,18547,text/html,Amended,https://legiscan.com/CA/text/AB33/id/1573008,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB33
892445,1626237,text,14405,text/html,Amended,https://legiscan.com/CA/text/AB33/id/1626237,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB33
892445,1636342,text,14575,text/html,Amended,https://legiscan.com/CA/text/AB33/id/1636342,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB33
892445,1812966,text,95669,text/html,Amended,https://legiscan.com/CA/text/AB33/id/1812966,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB33
892467,1439070,text,3278,text/html,Introduced,https://legiscan.com/CA/text/AB34/id/1439070,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB34
892467,1572928,text,20339,text/html,Amended,https://legiscan.com/CA/text/AB34/id/1572928,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB34
892467,1598442,text,20692,text/html,Amended,https://legiscan.com/CA/text/AB34/id/1598442,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB34
892509,1439116,text,3629,text/html,Introduced,https://legiscan.com/CA/text/AB35/id/1439116,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB35
892509,1572153,text,16488,text/html,Amended,https://legiscan.com/CA/text/AB35/id/1572153,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB35
892480,1439084,text,16650,text/html,Introduced,https://legiscan.com/CA/text/AB36/id/1439084,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201720180AB36
