bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1636394,1311919,2023-04-25,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",12,0,0,0,12
1636394,1328699,2023-05-18,Assembly,"Do pass",15,0,0,1,16
1636394,1338075,2023-05-31,Assembly,"AB 25 McCarty Assembly Third Reading",79,0,0,1,80
1636394,1350495,2023-07-12,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1636394,1351284,2023-08-14,Senate,"Placed on suspense file",7,0,0,0,7
1636395,1317055,2023-05-01,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,0,0,0,11
1636396,1251025,2023-02-14,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",2,6,0,0,8
1636397,1299489,2023-04-11,Assembly,"Do pass and be re-referred to the Committee on [Revenue and Taxation]",6,2,0,0,8
1636397,1310234,2023-04-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,3,0,1,11
1636397,1328442,2023-05-18,Assembly,"Do pass as amended",11,4,0,1,16
1636397,1333613,2023-05-25,Assembly,"AB 28 Gabriel Assembly Third Reading",56,17,0,7,80
1636397,1346284,2023-06-21,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Public Safety]",6,2,0,0,8
1636397,1350283,2023-07-11,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",3,1,0,1,5
1636397,1351372,2023-08-14,Senate,"Placed on suspense file",7,0,0,0,7
1636397,1352926,2023-09-01,Senate,"Do pass as amended",5,2,0,0,7
1636397,1353471,2023-09-07,Senate,"Assembly 3rd Reading AB28 Gabriel et al. By Portantino",27,9,0,4,40
1636397,1353472,2023-09-07,Assembly,"AB 28 GABRIEL Concurrence in Senate Amendments",57,17,0,6,80
1636398,1251054,2023-02-14,Assembly,"Do pass as amended and be re-referred to the Committee on [Health]",8,0,0,0,8
1636398,1280702,2023-03-21,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",13,0,0,2,15
1636399,1310158,2023-04-24,Assembly,"Do pass as amended, and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",11,0,0,0,11
1636399,1328127,2023-05-18,Assembly,"Do pass",15,0,0,1,16
1636399,1330067,2023-05-22,Assembly,"AB 3 Zbur Assembly Third Reading",76,0,0,4,80
1636399,1345649,2023-06-20,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Natural Resources and Water]",18,0,0,0,18
1636399,1349914,2023-07-10,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",10,0,0,1,11
1636399,1351486,2023-08-14,Senate,"Placed on suspense file",7,0,0,0,7
1636399,1352502,2023-09-01,Senate,"Do pass as amended",7,0,0,0,7
1636399,1354392,2023-09-13,Senate,"Special Consent AB3 Zbur et al. By Limón",39,0,0,1,40
1636399,1354558,2023-09-14,Assembly,"AB 3 Zbur Concurrence in Senate Amendments",79,1,0,0,80
1636400,1275587,2023-03-14,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",15,0,0,0,15
1636400,1328220,2023-05-18,Assembly,"Do pass",15,0,0,1,16
1636400,1330131,2023-05-22,Assembly,"AB 30 Ward Assembly Third Reading",76,0,0,4,80
1636400,1346949,2023-06-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",11,0,0,0,11
1636400,1350650,2023-07-13,Senate,"Consent Calendar AB30 Ward et al",37,0,0,3,40
1636400,1351290,2023-08-14,Assembly,"AB 30 Ward Concurrence in Senate Amendments",76,0,0,4,80
1636403,1280700,2023-03-21,Assembly,"Do pass and be re-referred to the Committee on [Public Safety]",14,0,0,1,15
1636403,1313424,2023-04-27,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",8,0,0,0,8
1636403,1328192,2023-05-18,Assembly,"Do pass as amended",15,0,0,1,16
1636403,1333636,2023-05-25,Assembly,"AB 33 Bains Assembly Third Reading",78,0,0,2,80
1636403,1347843,2023-06-27,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",5,0,0,0,5
1636403,1351454,2023-08-14,Senate,"Placed on suspense file",7,0,0,0,7
1636403,1353061,2023-09-01,Senate,"Do pass as amended",7,0,0,0,7
1636403,1353819,2023-09-12,Senate,"Assembly 3rd Reading AB33 Bains et al. By Seyarto Urgency Clause",38,0,0,2,40
1636403,1354613,2023-09-14,Assembly,"AB 33 Bains Concurrence - Urgency Added",80,0,0,0,80
1636404,1305259,2023-04-19,Assembly,"Do pass and be re-referred to the Committee on [Local Government]",6,0,0,2,8
1636404,1313360,2023-04-26,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",6,1,0,1,8
1636404,1328735,2023-05-18,Assembly,"Do pass",11,4,0,1,16
1636404,1330056,2023-05-22,Assembly,"AB 34 Valencia Assembly Third Reading",61,15,0,4,80
1636404,1345683,2023-06-20,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Governance and Finance]",6,0,0,1,7
1636404,1350694,2023-07-12,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,2,0,0,8
1636404,1351841,2023-08-21,Senate,"Placed on suspense file",7,0,0,0,7
1636404,1352669,2023-09-01,Senate,"Do pass",5,2,0,0,7
1636404,1353263,2023-09-06,Senate,"Assembly 3rd Reading AB34 Valencia et al. By Umberg",31,7,0,2,40
1636404,1353264,2023-09-06,Senate,"Assembly 3rd Reading AB34 Valencia et al. By Umberg Motion To Reconsider",40,0,0,0,40
1636404,1354015,2023-09-12,Senate,"Assembly 3rd Reading AB34 Valencia et al. By Umberg",31,6,0,3,40
1636404,1354267,2023-09-13,Assembly,"AB 34 Valencia Concurrence in Senate Amendments",62,16,0,2,80
1636406,1298331,2023-04-11,Assembly,"Do pass and be re-referred to the Committee on [Public Safety]",8,1,0,2,11
1636406,1310369,2023-04-25,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,1,0,0,8
1636407,1288235,2023-03-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,1,8
1636407,1311886,2023-04-26,Assembly,"Do pass",15,0,0,1,16
1636407,1328214,2023-05-18,Assembly,"AB 37 Bonta Assembly Third Reading",70,0,0,10,80
1636407,1349822,2023-07-05,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",7,0,0,0,7
1636407,1354235,2023-09-13,Senate,"Assembly 3rd Reading AB37 Bonta et al. By Wiener",35,3,0,2,40
1636407,1354236,2023-09-13,Assembly,"AB 37 Bonta Concurrence in Senate Amendments",75,0,0,5,80
1636408,1286975,2023-03-28,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",15,2,0,2,19
1636408,1328768,2023-05-18,Assembly,"Do pass as amended",11,3,0,2,16
1636408,1333617,2023-05-25,Assembly,"AB 38 Lee Assembly Third Reading",65,5,0,10,80
1636408,1347930,2023-06-27,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",10,2,0,3,15
1636408,1351367,2023-08-14,Senate,"Placed on suspense file",7,0,0,0,7
1636409,1310400,2023-04-24,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",11,0,0,1,12
1636409,1328255,2023-05-18,Assembly,"Do pass as amended",11,0,0,5,16
1636409,1333622,2023-05-25,Assembly,"AB 39 Grayson Assembly Third Reading",70,1,0,9,80
1636409,1349777,2023-07-05,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",6,0,0,1,7
1636409,1350566,2023-07-11,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",10,0,0,1,11
1636409,1351828,2023-08-21,Senate,"Placed on suspense file",7,0,0,0,7
1636409,1353073,2023-09-01,Senate,"Do pass as amended",5,2,0,0,7
1636409,1353738,2023-09-12,Senate,"Assembly 3rd Reading AB39 Grayson et al. By Limón",33,2,0,5,40
1636409,1354686,2023-09-14,Assembly,"AB 39 Grayson Concurrence in Senate Amendments",75,0,0,5,80
1636410,1298178,2023-04-11,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",13,1,0,1,15
1636410,1328235,2023-05-18,Assembly,"Do pass",12,3,0,1,16
1636410,1333567,2023-05-25,Assembly,"AB 4 Arambula Assembly Third Reading",64,9,0,7,80
1636410,1350616,2023-07-12,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",9,1,0,2,12
1636410,1463914,2024-08-12,Senate,"Placed on suspense file",7,0,0,0,7
1636411,1285769,2023-03-27,Assembly,"Do pass and be re-referred to the Committee on [Health]",5,0,0,2,7
1636411,1304272,2023-04-18,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",15,0,0,0,15
1636411,1328598,2023-05-18,Assembly,"Do pass as amended",12,0,0,4,16
1636411,1333694,2023-05-25,Assembly,"AB 40 Rodriguez Assembly Third Reading",73,0,0,7,80
1636411,1350632,2023-07-12,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",10,0,0,2,12
1636411,1351350,2023-08-14,Senate,"Placed on suspense file",7,0,0,0,7
1636411,1352762,2023-09-01,Senate,"Do pass as amended",6,1,0,0,7
1636411,1353476,2023-09-07,Senate,"Assembly 3rd Reading AB40 Rodriguez et al",31,4,0,5,40
1636411,1353657,2023-09-11,Assembly,"AB 40 Rodriguez Concurrence in Senate Amendments",74,0,0,6,80
1636412,1305335,2023-04-19,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",10,2,0,1,13
1636412,1328576,2023-05-18,Assembly,"Do pass as amended",11,3,0,2,16
1636412,1338177,2023-05-31,Assembly,"AB 41 Holden Assembly Third Reading",48,18,0,14,80
1636412,1350221,2023-07-10,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",12,2,0,4,18
1636412,1351771,2023-08-21,Senate,"Placed on suspense file",7,0,0,0,7
1636412,1352795,2023-09-01,Senate,"Do pass as amended",5,0,0,2,7
1636412,1353442,2023-09-07,Senate,"Assembly 3rd Reading AB41 Holden et al. By Bradford",38,0,0,2,40
1636412,1353655,2023-09-11,Assembly,"AB 41 Holden Concurrence in Senate Amendments",73,1,0,6,80
1636413,1299373,2023-04-12,Assembly,"Do pass as amended and be re-referred to the Committee on [Local Government]",8,0,0,0,8
1636413,1313375,2023-04-26,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,0,0,0,8
1636413,1322857,2023-05-10,Assembly,"Do pass",15,0,0,1,16
1636413,1333551,2023-05-25,Assembly,"AB 42 Ramos Assembly Third Reading",78,0,0,2,80
1636413,1346274,2023-06-20,Senate,"Do pass, but first be re-referred to the Committee on [Governance and Finance]",11,0,0,0,11
1636413,1350635,2023-07-12,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",8,0,0,0,8
1636413,1353247,2023-09-06,Senate,"Assembly 3rd Reading AB42 Ramos et al. By Blakespear",40,0,0,0,40
1636413,1353347,2023-09-07,Assembly,"AB 42 Ramos Concurrence in Senate Amendments",79,0,0,1,80
1636414,1285680,2023-03-27,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",8,1,0,2,11
1636414,1328479,2023-05-18,Assembly,"Do pass",12,3,0,1,16
1636414,1333601,2023-05-25,Assembly,"AB 43 Holden Assembly Third Reading",56,17,0,7,80
1636414,1349574,2023-07-05,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,2,0,0,7
1636414,1351831,2023-08-21,Senate,"Placed on suspense file",7,0,0,0,7
1636414,1352708,2023-09-01,Senate,"Do pass as amended",5,2,0,0,7
1636414,1354413,2023-09-13,Senate,"Assembly 3rd Reading AB43 Holden By Becker",28,8,0,4,40
1636414,1354414,2023-09-13,Assembly,"AB 43 Holden Concurrence in Senate Amendments",52,17,0,11,80
1636415,1286901,2023-03-28,Assembly,"Do pass as amended, and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",8,0,0,0,8
1636415,1328366,2023-05-18,Assembly,"Do pass",15,0,0,1,16
1636415,1330034,2023-05-22,Assembly,"AB 44 Ramos Assembly Third Reading",77,0,0,3,80
1636415,1350266,2023-07-11,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",4,0,0,1,5
1636415,1351449,2023-08-14,Senate,"Placed on suspense file",7,0,0,0,7
1636415,1353011,2023-09-01,Senate,"Do pass as amended",7,0,0,0,7
1636415,1354353,2023-09-13,Senate,"Special Consent AB44 Ramos",39,0,0,1,40
1636415,1354633,2023-09-14,Assembly,"AB 44 Ramos Concurrence in Senate Amendments",80,0,0,0,80
1636416,1274178,2023-03-13,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,0,0,3,11
1636416,1275563,2023-03-13,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",8,0,0,3,11
1636416,1328003,2023-05-18,Assembly,"Do pass",11,4,0,1,16
1636416,1338015,2023-05-31,Assembly,"AB 45 Boerner Assembly Third Reading",61,10,0,9,80
1636416,1349490,2023-07-03,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",7,1,0,3,11
1636416,1351296,2023-08-14,Senate,"Placed on suspense file",7,0,0,0,7
1636417,1317048,2023-05-01,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,0,0,0,11
1636417,1328777,2023-05-18,Assembly,"Do pass",15,0,0,1,16
1636417,1330039,2023-05-22,Assembly,"AB 46 Ramos Assembly Third Reading",77,0,0,3,80
1636417,1344227,2023-06-14,Senate,"Do pass, but first be re-referred to the Committee on [Military and Veterans Affairs]",7,0,0,1,8
1636417,1350170,2023-07-10,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,0,0,0,5
1636417,1351418,2023-08-14,Senate,"Placed on suspense file",7,0,0,0,7
1636419,1276634,2023-03-14,Assembly,"Do pass as amended and be re-referred to the Committee on [Judiciary]",13,0,0,2,15
1636419,1286947,2023-03-28,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",9,0,0,2,11
1636419,1328597,2023-05-18,Assembly,"Do pass",15,0,0,1,16
1636419,1330064,2023-05-22,Assembly,"AB 48 Aguiar-Curry Assembly Third Reading",77,0,0,3,80
1636419,1344222,2023-06-14,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary] with the recommendation: To Consent Calendar",12,0,0,0,12
1636419,1348382,2023-06-27,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",11,0,0,0,11
1636419,1349993,2023-07-10,Senate,"Placed on suspense file",6,0,0,1,7
1636419,1352619,2023-09-01,Senate,"Do pass as amended",7,0,0,0,7
1636419,1353899,2023-09-12,Senate,"Assembly 3rd Reading AB48 Aguiar-Curry et al. By Niello",38,0,0,2,40
1636419,1354266,2023-09-13,Assembly,"AB 48 Aguiar-Curry Concurrence in Senate Amendments",80,0,0,0,80
1636421,1313495,2023-04-26,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",6,0,0,1,7
1636421,1328493,2023-05-18,Assembly,"Do pass",11,1,0,4,16
1636421,1330108,2023-05-22,Assembly,"AB 5 Zbur Assembly Third Reading",64,4,0,12,80
1636421,1350537,2023-07-12,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,2,7
1636421,1351477,2023-08-14,Senate,"Placed on suspense file",7,0,0,0,7
1636421,1352983,2023-09-01,Senate,"Do pass as amended",5,2,0,0,7
1636421,1353478,2023-09-07,Senate,"Assembly 3rd Reading AB5 Zbur et al. By Menjivar",32,3,0,5,40
1636421,1353619,2023-09-11,Assembly,"AB 5 Zbur Concurrence in Senate Amendments",65,0,0,15,80
1636422,1313431,2023-04-26,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",11,2,0,2,15
1636422,1328830,2023-05-18,Assembly,"Do pass as amended",11,2,0,3,16
1636422,1333710,2023-05-25,Assembly,"AB 50 Wood Assembly Third Reading",67,0,0,13,80
1636422,1349462,2023-07-03,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",15,0,0,3,18
1636422,1351336,2023-08-14,Senate,"Placed on suspense file",7,0,0,0,7
1636422,1352771,2023-09-01,Senate,"Do pass as amended",7,0,0,0,7
1636422,1354699,2023-09-14,Senate,"Assembly 3rd Reading AB50 Wood et al. By Dodd",40,0,0,0,40
1636422,1354700,2023-09-14,Assembly,"AB 50 Wood Concurrence in Senate Amendments",74,0,0,6,80
1636423,1304349,2023-04-18,Assembly,"Do pass and be re-referred to the Committee on [Education]",7,0,0,1,8
1636423,1313396,2023-04-26,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1636423,1328064,2023-05-18,Assembly,"Do pass",15,0,0,1,16
1636423,1330157,2023-05-22,Assembly,"AB 51 Bonta Assembly Third Reading",77,0,0,3,80
1636423,1346268,2023-06-21,Senate,"Do pass, but first be re-referred to the Committee on [Human Services]",7,0,0,0,7
1636423,1350619,2023-07-13,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",4,0,0,1,5
1636423,1351326,2023-08-14,Senate,"Placed on suspense file",7,0,0,0,7
1636423,1352578,2023-09-01,Senate,"Do pass as amended",7,0,0,0,7
1636423,1465867,2024-08-27,Senate,"Assembly 3rd Reading AB51 Bonta et al. By Ashby",40,0,0,0,40
1636423,1466875,2024-08-28,Assembly,"AB 51 Bonta Concurrence in Senate Amendments",77,0,0,2,79
1636424,1317032,2023-05-01,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,0,0,0,11
1636424,1328069,2023-05-18,Assembly,"Do pass",15,0,0,1,16
1636424,1330096,2023-05-22,Assembly,"AB 52 Grayson Assembly Third Reading",77,0,0,3,80
1636424,1344209,2023-06-14,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",6,0,0,2,8
1636424,1347481,2023-06-26,Senate,"Placed on suspense file",6,0,0,1,7
1636424,1464025,2024-08-15,Senate,"Do pass as amended",7,0,0,0,7
1636424,1466342,2024-08-29,Assembly,"AB 52 Grayson Concurrence in Senate Amendments",76,0,0,3,79
1636424,1466898,2024-08-28,Senate,"Assembly 3rd Reading AB52 Grayson et al. By Caballero",39,0,0,1,40
1636426,1276604,2023-03-15,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,0,0,3,11
1636427,1310243,2023-04-25,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",15,0,0,0,15
1636428,1251073,2023-02-14,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,0,0,0,8
1636428,1281891,2023-03-22,Assembly,"Do pass",15,0,0,1,16
1636428,1320358,2023-05-08,Assembly,"AB 56 Lackey Assembly Third Reading",72,0,0,8,80
1636428,1343774,2023-06-13,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1636428,1354159,2023-09-13,Senate,"Assembly 3rd Reading AB56 Lackey et al. By Ochoa Bogh",39,0,0,1,40
1636429,1285621,2023-03-27,Assembly,"Do pass and be re-referred to the Committee on [Natural Resources]",11,4,0,0,15
1636429,1310336,2023-04-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,2,0,1,11
1636429,1322896,2023-05-10,Assembly,"Do pass",12,3,0,1,16
1636429,1337208,2023-06-01,Assembly,"AB 6 Friedman Assembly Third Reading",45,19,0,16,80
1636430,1285651,2023-03-27,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,4,0,0,15
1636430,1328104,2023-05-18,Assembly,"Do pass",12,3,0,1,16
1636430,1333777,2023-05-25,Assembly,"AB 7 Friedman Assembly Third Reading Amendment Set #1",53,16,0,11,80
1636430,1338194,2023-05-31,Assembly,"AB 7 Friedman Assembly Third Reading",54,17,0,9,80
1636430,1350455,2023-07-11,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",10,4,0,2,16
1636430,1352353,2023-08-28,Senate,"Placed on suspense file",7,0,0,0,7
1636430,1352662,2023-09-01,Senate,"Do pass as amended",5,0,0,2,7
1636431,1310217,2023-04-25,Assembly,"Do pass and be re-referred to the Committee on [Privacy and Consumer Protection]",5,1,0,1,7
1636431,1311865,2023-04-25,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",8,2,0,1,11
1636431,1328180,2023-05-18,Assembly,"Do pass",11,3,0,2,16
1636431,1338145,2023-05-31,Assembly,"AB 8 Friedman Assembly Third Reading",48,11,0,21,80
1636431,1347483,2023-06-26,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",11,0,0,2,13
1636431,1350540,2023-07-11,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",7,0,0,4,11
1636431,1352320,2023-08-28,Senate,"Placed on suspense file",7,0,0,0,7
1636432,1310260,2023-04-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,3,0,0,11
1636432,1327995,2023-05-18,Assembly,"Do pass",11,4,0,1,16
1636433,1350565,2023-07-12,Assembly,"Be adopted as amended, and re-refer to the Committee on [Appropriations]",6,1,0,1,8
1636433,1352506,2023-09-01,Assembly,"Be adopted as amended",11,4,0,1,16
1636433,1353301,2023-09-06,Assembly,"ACA 1 Aguiar-Curry Assembly Third Reading",55,12,0,13,80
1636433,1354003,2023-09-11,Senate,"Be adopted, but first be re-referred to the Committee on [Appropriations]",5,2,0,0,7
1636433,1354004,2023-09-12,Senate,"Be adopted",5,2,0,0,7
1636433,1354504,2023-09-14,Senate,"Assembly 3rd Reading ACA1 Aguiar-Curry et al. By Wiener",29,10,0,1,40
1636436,1230245,2022-12-05,Assembly,"HR 2 RENDON Assembly Third Reading By REYES",61,16,0,2,79
1636437,1230246,2022-12-05,Assembly,"HR 3 RENDON Assembly Third Reading By REYES",77,0,0,2,79
1636438,1230247,2022-12-05,Assembly,"HR 4 RENDON Assembly Third Reading By REYES",77,0,0,2,79
1636439,1313387,2023-04-26,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations] with the recommendation: To Consent Calendar",8,0,0,0,8
1636440,1281853,2023-03-22,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Health] with the recommendation: To Consent Calendar",7,0,0,0,7
1636440,1301011,2023-04-12,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",11,0,0,1,12
1636440,1308793,2023-04-24,Senate,"Placed on suspense file",7,0,0,0,7
1636440,1328784,2023-05-18,Senate,"Do pass as amended",7,0,0,0,7
1636440,1335416,2023-05-30,Senate,"Special Consent SB10 Cortese et al",40,0,0,0,40
