bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
212623,350297,text,127281,text/html,Amended,https://legiscan.com/CA/text/AB6/id/350297,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_6_bill_20110830_amended_sen_v97.html
212623,351842,text,106170,text/html,Enrolled,https://legiscan.com/CA/text/AB6/id/351842,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_6_bill_20110908_enrolled.html
212623,354130,text,106272,text/html,Chaptered,https://legiscan.com/CA/text/AB6/id/354130,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_6_bill_20111006_chaptered.html
212624,74647,text,6480,text/html,Introduced,https://legiscan.com/CA/text/AB7/id/74647,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_7_bill_20101206_introduced.html
212624,101038,text,4982,text/html,Introduced,https://legiscan.com/CA/text/AB7/id/101038,http://www.leginfo.ca.gov/pub/11-12/bill/sen/sb_0001-0050/sb_7_bill_20101206_introduced.html
212625,74648,text,6767,text/html,Introduced,https://legiscan.com/CA/text/AB8/id/74648,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_8_bill_20101206_introduced.html
212626,74649,text,1087,text/html,Introduced,https://legiscan.com/CA/text/AB9/id/74649,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_9_bill_20101206_introduced.html
212626,223965,text,26620,text/html,Amended,https://legiscan.com/CA/text/AB9/id/223965,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_9_bill_20110321_amended_asm_v98.html
212626,234592,text,27929,text/html,Amended,https://legiscan.com/CA/text/AB9/id/234592,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_9_bill_20110406_amended_asm_v97.html
212626,276941,text,37421,text/html,Amended,https://legiscan.com/CA/text/AB9/id/276941,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_9_bill_20110426_amended_asm_v96.html
212626,311556,text,41792,text/html,Amended,https://legiscan.com/CA/text/AB9/id/311556,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_9_bill_20110527_amended_asm_v95.html
212626,332123,text,12997,text/html,Amended,https://legiscan.com/CA/text/AB9/id/332123,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_9_bill_20110614_amended_sen_v94.html
212626,348550,text,13152,text/html,Amended,https://legiscan.com/CA/text/AB9/id/348550,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_9_bill_20110818_amended_sen_v93.html
212626,350271,text,13424,text/html,Amended,https://legiscan.com/CA/text/AB9/id/350271,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_9_bill_20110830_amended_sen_v92.html
212626,352403,text,10095,text/html,Enrolled,https://legiscan.com/CA/text/AB9/id/352403,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_9_bill_20110909_enrolled.html
212626,354065,text,10197,text/html,Chaptered,https://legiscan.com/CA/text/AB9/id/354065,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_9_bill_20111009_chaptered.html
212627,74650,text,3358,text/html,Introduced,https://legiscan.com/CA/text/AB10/id/74650,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_10_bill_20101206_introduced.html
212627,218969,text,4002,text/html,Amended,https://legiscan.com/CA/text/AB10/id/218969,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_10_bill_20110314_amended_asm_v98.html
212628,74651,text,38175,text/html,Introduced,https://legiscan.com/CA/text/AB11/id/74651,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_11_bill_20101206_introduced.html
212702,74725,text,7198,text/html,Introduced,https://legiscan.com/CA/text/ABX11/id/74725,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/abx1_1_bill_20101206_introduced.html
212629,74652,text,5351,text/html,Introduced,https://legiscan.com/CA/text/AB12/id/74652,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_12_bill_20101206_introduced.html
212703,74726,text,3174,text/html,Introduced,https://legiscan.com/CA/text/ABX12/id/74726,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/abx1_2_bill_20101206_introduced.html
212629,287973,text,6483,text/html,Amended,https://legiscan.com/CA/text/AB12/id/287973,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_12_bill_20110509_amended_asm_v98.html
212629,340278,text,5087,text/html,Enrolled,https://legiscan.com/CA/text/AB12/id/340278,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_12_bill_20110628_enrolled.html
212629,344478,text,5184,text/html,Chaptered,https://legiscan.com/CA/text/AB12/id/344478,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_12_bill_20110712_chaptered.html
212630,74653,text,10323,text/html,Introduced,https://legiscan.com/CA/text/AB13/id/74653,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_13_bill_20101206_introduced.html
212704,74727,text,4456,text/html,Introduced,https://legiscan.com/CA/text/ABX13/id/74727,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/abx1_3_bill_20101206_introduced.html
212630,228477,text,12506,text/html,Amended,https://legiscan.com/CA/text/AB13/id/228477,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_13_bill_20110324_amended_asm_v98.html
212630,290415,text,12858,text/html,Amended,https://legiscan.com/CA/text/AB13/id/290415,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_13_bill_20110511_amended_asm_v97.html
212631,74654,text,14187,text/html,Introduced,https://legiscan.com/CA/text/AB14/id/74654,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_14_bill_20101206_introduced.html
212705,74728,text,2637,text/html,Introduced,https://legiscan.com/CA/text/ABX14/id/74728,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/abx1_4_bill_20101206_introduced.html
212632,74655,text,13122,text/html,Introduced,https://legiscan.com/CA/text/AB15/id/74655,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_15_bill_20101206_introduced.html
212706,74729,text,5238,text/html,Introduced,https://legiscan.com/CA/text/ABX15/id/74729,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/abx1_5_bill_20101206_introduced.html
212633,74656,text,2248,text/html,Introduced,https://legiscan.com/CA/text/AB16/id/74656,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_16_bill_20101206_introduced.html
212707,74730,text,6662,text/html,Introduced,https://legiscan.com/CA/text/ABX16/id/74730,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/abx1_6_bill_20101206_introduced.html
212633,662248,text,2510,text/html,Amended,https://legiscan.com/CA/text/AB16/id/662248,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_16_bill_20120822_amended_sen_v98.html
212633,662994,text,2423,text/html,Enrolled,https://legiscan.com/CA/text/AB16/id/662994,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_16_bill_20120905_enrolled.html
212633,664199,text,2531,text/html,Chaptered,https://legiscan.com/CA/text/AB16/id/664199,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_16_bill_20120921_chaptered.html
212634,74657,text,9330,text/html,Introduced,https://legiscan.com/CA/text/AB17/id/74657,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_17_bill_20101206_introduced.html
212708,74731,text,7117,text/html,Introduced,https://legiscan.com/CA/text/ABX17/id/74731,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/abx1_7_bill_20101206_introduced.html
212634,290164,text,13521,text/html,Amended,https://legiscan.com/CA/text/AB17/id/290164,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_17_bill_20110511_amended_asm_v98.html
212634,523896,text,10486,text/html,Amended,https://legiscan.com/CA/text/AB17/id/523896,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_17_bill_20120113_amended_asm_v97.html
212634,655365,text,7208,text/html,Amended,https://legiscan.com/CA/text/AB17/id/655365,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_17_bill_20120615_amended_sen_v96.html
212634,658571,text,8404,text/html,Amended,https://legiscan.com/CA/text/AB17/id/658571,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_17_bill_20120705_amended_sen_v95.html
212634,660264,text,3431,text/html,Amended,https://legiscan.com/CA/text/AB17/id/660264,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_17_bill_20120806_amended_sen_v94.html
212634,661492,text,3489,text/html,Amended,https://legiscan.com/CA/text/AB17/id/661492,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_17_bill_20120820_amended_sen_v93.html
212635,74658,text,10840,text/html,Introduced,https://legiscan.com/CA/text/AB18/id/74658,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_18_bill_20101206_introduced.html
212709,74732,text,3813,text/html,Introduced,https://legiscan.com/CA/text/ABX18/id/74732,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/abx1_8_bill_20101206_introduced.html
212635,278271,text,34993,text/html,Amended,https://legiscan.com/CA/text/AB18/id/278271,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_18_bill_20110427_amended_asm_v98.html
212635,311369,text,37334,text/html,Amended,https://legiscan.com/CA/text/AB18/id/311369,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_18_bill_20110527_amended_asm_v97.html
212635,343399,text,42909,text/html,Amended,https://legiscan.com/CA/text/AB18/id/343399,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_18_bill_20110705_amended_sen_v96.html
212635,656274,text,12613,text/html,Amended,https://legiscan.com/CA/text/AB18/id/656274,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_18_bill_20120619_amended_sen_v95.html
212635,658646,text,7856,text/html,Amended,https://legiscan.com/CA/text/AB18/id/658646,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_18_bill_20120706_amended_sen_v94.html
212635,660517,text,9696,text/html,Amended,https://legiscan.com/CA/text/AB18/id/660517,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_18_bill_20120808_amended_sen_v93.html
212635,662799,text,8431,text/html,Enrolled,https://legiscan.com/CA/text/AB18/id/662799,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_18_bill_20120831_enrolled.html
212636,74659,text,8972,text/html,Introduced,https://legiscan.com/CA/text/AB19/id/74659,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_19_bill_20101206_introduced.html
212710,74733,text,4729,text/html,Introduced,https://legiscan.com/CA/text/ABX19/id/74733,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/abx1_9_bill_20101213_introduced.html
212636,223386,text,13590,text/html,Amended,https://legiscan.com/CA/text/AB19/id/223386,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_19_bill_20110317_amended_asm_v98.html
212636,225889,text,9712,text/html,Amended,https://legiscan.com/CA/text/AB19/id/225889,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_19_bill_20110323_amended_asm_v97.html
212636,243419,text,23275,text/html,Amended,https://legiscan.com/CA/text/AB19/id/243419,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_19_bill_20110415_amended_asm_v96.html
212636,508990,text,21532,text/html,Amended,https://legiscan.com/CA/text/AB19/id/508990,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_19_bill_20120104_amended_asm_v95.html
212637,74660,text,3534,text/html,Introduced,https://legiscan.com/CA/text/AB20/id/74660,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_20_bill_20101206_introduced.html
212638,74661,text,7313,text/html,Introduced,https://legiscan.com/CA/text/AB21/id/74661,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_21_bill_20101206_introduced.html
212639,74662,text,4019,text/html,Introduced,https://legiscan.com/CA/text/AB22/id/74662,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_22_bill_20101206_introduced.html
212639,215689,text,4233,text/html,Amended,https://legiscan.com/CA/text/AB22/id/215689,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_22_bill_20110308_amended_asm_v98.html
212639,290685,text,4812,text/html,Amended,https://legiscan.com/CA/text/AB22/id/290685,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_22_bill_20110512_amended_asm_v97.html
212639,350549,text,11012,text/html,Amended,https://legiscan.com/CA/text/AB22/id/350549,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_22_bill_20110901_amended_sen_v96.html
212639,353460,text,8824,text/html,Enrolled,https://legiscan.com/CA/text/AB22/id/353460,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_22_bill_20110920_enrolled.html
212639,354086,text,8926,text/html,Chaptered,https://legiscan.com/CA/text/AB22/id/354086,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_22_bill_20111009_chaptered.html
212640,74663,text,1741,text/html,Introduced,https://legiscan.com/CA/text/AB23/id/74663,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_23_bill_20101206_introduced.html
212640,241413,text,3298,text/html,Amended,https://legiscan.com/CA/text/AB23/id/241413,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_23_bill_20110414_amended_asm_v98.html
212640,320176,text,3149,text/html,Amended,https://legiscan.com/CA/text/AB23/id/320176,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_23_bill_20110601_amended_sen_v97.html
212640,327511,text,3163,text/html,Amended,https://legiscan.com/CA/text/AB23/id/327511,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_23_bill_20110609_amended_sen_v96.html
212640,343995,text,2979,text/html,Enrolled,https://legiscan.com/CA/text/AB23/id/343995,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_23_bill_20110708_enrolled.html
212640,352007,text,3076,text/html,Chaptered,https://legiscan.com/CA/text/AB23/id/352007,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_23_bill_20110725_chaptered.html
212641,74664,text,1420,text/html,Introduced,https://legiscan.com/CA/text/AB24/id/74664,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_24_bill_20101206_introduced.html
212642,74665,text,11595,text/html,Introduced,https://legiscan.com/CA/text/AB25/id/74665,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_25_bill_20101206_introduced.html
212642,85824,text,20421,text/html,Amended,https://legiscan.com/CA/text/AB25/id/85824,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_25_bill_20110131_amended_asm_v98.html
212642,229069,text,10799,text/html,Amended,https://legiscan.com/CA/text/AB25/id/229069,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_25_bill_20110325_amended_asm_v97.html
212642,311431,text,11745,text/html,Amended,https://legiscan.com/CA/text/AB25/id/311431,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_25_bill_20110527_amended_asm_v96.html
212642,343593,text,11421,text/html,Amended,https://legiscan.com/CA/text/AB25/id/343593,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_25_bill_20110706_amended_sen_v95.html
212642,350264,text,11674,text/html,Amended,https://legiscan.com/CA/text/AB25/id/350264,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_25_bill_20110830_amended_sen_v94.html
212642,352393,text,3336,text/html,Enrolled,https://legiscan.com/CA/text/AB25/id/352393,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_25_bill_20110909_enrolled.html
212642,353746,text,3438,text/html,Chaptered,https://legiscan.com/CA/text/AB25/id/353746,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_25_bill_20111004_chaptered.html
212643,74666,text,47369,text/html,Introduced,https://legiscan.com/CA/text/AB26/id/74666,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_26_bill_20101206_introduced.html
212644,74667,text,5798,text/html,Introduced,https://legiscan.com/CA/text/AB27/id/74667,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_27_bill_20101206_introduced.html
212645,74668,text,1886,text/html,Introduced,https://legiscan.com/CA/text/AB28/id/74668,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_28_bill_20101206_introduced.html
212645,231109,text,8861,text/html,Amended,https://legiscan.com/CA/text/AB28/id/231109,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_28_bill_20110331_amended_asm_v98.html
212645,276609,text,8253,text/html,Amended,https://legiscan.com/CA/text/AB28/id/276609,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_28_bill_20110426_amended_asm_v97.html
212645,288758,text,9323,text/html,Amended,https://legiscan.com/CA/text/AB28/id/288758,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_28_bill_20110510_amended_asm_v96.html
212645,343541,text,14512,text/html,Amended,https://legiscan.com/CA/text/AB28/id/343541,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_28_bill_20110706_amended_sen_v95.html
212645,348542,text,13777,text/html,Amended,https://legiscan.com/CA/text/AB28/id/348542,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_28_bill_20110818_amended_sen_v94.html
212645,351904,text,12922,text/html,Enrolled,https://legiscan.com/CA/text/AB28/id/351904,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_28_bill_20110908_enrolled.html
212645,353670,text,13030,text/html,Chaptered,https://legiscan.com/CA/text/AB28/id/353670,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_28_bill_20110926_chaptered.html
212646,74669,text,22538,text/html,Introduced,https://legiscan.com/CA/text/AB29/id/74669,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_29_bill_20101206_introduced.html
212646,343435,text,22555,text/html,Amended,https://legiscan.com/CA/text/AB29/id/343435,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_29_bill_20110705_amended_sen_v98.html
212646,350355,text,19793,text/html,Amended,https://legiscan.com/CA/text/AB29/id/350355,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_29_bill_20110831_amended_sen_v97.html
212646,350862,text,15689,text/html,Amended,https://legiscan.com/CA/text/AB29/id/350862,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_29_bill_20110902_amended_sen_v96.html
212646,352465,text,15390,text/html,Enrolled,https://legiscan.com/CA/text/AB29/id/352465,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_29_bill_20110916_enrolled.html
212646,354145,text,15492,text/html,Chaptered,https://legiscan.com/CA/text/AB29/id/354145,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_29_bill_20111006_chaptered.html
212647,74670,text,22275,text/html,Introduced,https://legiscan.com/CA/text/AB30/id/74670,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_30_bill_20101206_introduced.html
212647,223392,text,22324,text/html,Amended,https://legiscan.com/CA/text/AB30/id/223392,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_30_bill_20110314_amended_asm_v98.html
212648,74671,text,4878,text/html,Introduced,https://legiscan.com/CA/text/AB31/id/74671,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_31_bill_20101206_introduced.html
212648,168780,text,44857,text/html,Amended,https://legiscan.com/CA/text/AB31/id/168780,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_31_bill_20110214_amended_asm_v98.html
212648,227008,text,44234,text/html,Amended,https://legiscan.com/CA/text/AB31/id/227008,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_31_bill_20110324_amended_asm_v97.html
212649,74672,text,7785,text/html,Introduced,https://legiscan.com/CA/text/AB32/id/74672,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_32_bill_20101206_introduced.html
212649,508083,text,8862,text/html,Amended,https://legiscan.com/CA/text/AB32/id/508083,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_32_bill_20120104_amended_asm_v98.html
212650,74673,text,2516,text/html,Introduced,https://legiscan.com/CA/text/AB33/id/74673,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_33_bill_20101206_introduced.html
212650,217713,text,2477,text/html,Amended,https://legiscan.com/CA/text/AB33/id/217713,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_33_bill_20110308_amended_asm_v98.html
212650,236119,text,2763,text/html,Amended,https://legiscan.com/CA/text/AB33/id/236119,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_33_bill_20110405_amended_asm_v97.html
212651,74674,text,3244,text/html,Introduced,https://legiscan.com/CA/text/AB34/id/74674,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_34_bill_20101206_introduced.html
212651,242443,text,14662,text/html,Amended,https://legiscan.com/CA/text/AB34/id/242443,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_34_bill_20110414_amended_asm_v98.html
212651,289593,text,14159,text/html,Amended,https://legiscan.com/CA/text/AB34/id/289593,http://www.leginfo.ca.gov/pub/11-12/bill/asm/ab_0001-0050/ab_34_bill_20110510_amended_asm_v97.html
