bill_id,people_id,position
1131941,14114,55
1131941,14115,56
1131941,14116,57
1131941,14117,60
1131941,14118,2
1131941,14119,62
1131941,14120,64
1131941,14121,51
1131941,14122,70
1131941,14123,72
1131941,14124,73
1131941,16033,38
1131941,16087,67
1131941,16279,11
1131941,16280,12
1131941,16281,16
1131941,16282,19
1131941,16283,20
1131941,16284,22
1131941,16286,28
1131941,16287,35
1131941,16288,36
1131941,16291,41
1131941,16293,46
1131941,16294,49
1131941,16296,53
1131941,16297,58
1131941,16298,59
1131941,16299,68
1131941,16303,75
1131941,16316,52
1131941,18063,1
1131941,18064,65
1131941,18065,43
1131941,18066,18
1131941,18067,3
1131941,18069,30
1131941,18071,45
1131941,18072,40
1131941,18073,5
1131941,18074,24
1131941,18075,48
1131941,18077,33
1131941,18078,7
1131941,18079,15
1131941,18080,71
1131941,18081,37
1131941,19330,31
1131941,19487,14
1131941,19627,44
1131941,19658,34
1131941,19716,4
1131941,19717,9
1131941,19718,27
1131941,19719,61
1131941,19720,63
1131941,19721,66
1131941,19722,69
1131941,19723,74
1131941,21440,25
1131942,19396,1
1131943,14122,10
1131943,16087,9
1131943,16281,4
1131943,16282,6
1131943,16293,8
1131943,18066,5
1131943,18068,1
1131943,18074,7
1131943,18079,3
1131943,19459,2
1131944,1498,4
1131944,1536,5
1131944,1556,2
1131944,10969,9
1131944,11612,6
1131944,16304,1
1131944,16308,8
1131944,18068,10
1131944,18070,3
1131944,19727,7
1131945,1498,5
1131945,1528,9
1131945,1536,10
1131945,1561,13
1131945,10959,4
1131945,14130,11
1131945,16285,7
1131945,16307,1
1131945,18067,3
1131945,18068,17
1131945,18070,14
1131945,18073,6
1131945,18077,8
1131945,19487,2
1131945,19627,12
1131945,19723,16
1131945,19728,15
1131946,19396,1
1131947,1561,1
1131948,1561,16
1131948,14094,1
1131948,14110,12
1131948,14119,15
1131948,14121,13
1131948,16033,4
1131948,16282,2
1131948,16288,11
1131948,16296,14
1131948,16299,6
1131948,18067,7
1131948,18068,17
1131948,18077,10
1131948,18081,3
1131948,19627,5
1131948,19716,8
1131948,19726,9
1131950,14122,1
1131951,14109,1
1131951,14121,2
1131951,16282,3
1131951,18065,4
1131951,18068,5
1131952,14091,5
1131952,14092,7
1131952,14094,9
1131952,14096,14
1131952,14098,19
1131952,14100,23
1131952,14101,26
1131952,14103,1
1131952,14104,20
1131952,14106,35
1131952,14107,37
1131952,14109,39
1131952,14110,44
1131952,14112,48
1131952,14113,53
1131952,14114,54
1131952,14115,55
1131952,14116,56
1131952,14117,60
1131952,14118,63
1131952,14119,62
1131952,14120,65
1131952,14121,49
1131952,14122,71
1131952,14123,73
1131952,14124,74
1131952,14219,57
1131952,16033,34
1131952,16279,10
1131952,16280,11
1131952,16282,16
1131952,16283,18
1131952,16286,25
1131952,16287,31
1131952,16288,32
1131952,16291,38
1131952,16293,43
1131952,16294,46
1131952,16295,50
1131952,16296,52
1131952,16297,58
1131952,16298,59
1131952,16299,69
1131952,16303,76
1131952,16316,51
1131952,17428,68
1131952,18063,17
1131952,18064,66
1131952,18065,40
1131952,18066,15
1131952,18067,2
1131952,18069,27
1131952,18071,42
1131952,18072,36
1131952,18073,4
1131952,18074,21
1131952,18075,45
1131952,18077,29
1131952,18078,6
1131952,18079,13
1131952,18080,72
1131952,18081,33
1131952,19330,28
1131952,19487,12
1131952,19627,41
1131952,19658,30
1131952,19659,47
1131952,19716,3
1131952,19717,8
1131952,19718,24
1131952,19719,61
1131952,19720,64
1131952,19721,67
1131952,19722,70
1131952,19723,75
1131952,21440,22
1131953,10968,3
1131953,16304,1
1131953,18068,2
1131955,1498,3
1131955,1561,1
1131955,14094,4
1131955,14122,2
1131955,18068,7
1131955,19487,5
1131955,19723,6
1131956,1498,2
1131956,1552,12
1131956,1561,14
1131956,10972,1
1131956,14092,7
1131956,14110,11
1131956,14117,13
1131956,14118,5
1131956,16306,4
1131956,18068,6
1131956,18077,10
1131956,18081,3
1131956,19487,9
1131956,19717,8
1131957,1498,1
1131957,16308,2
1131958,1507,4
1131958,14119,2
1131958,14122,3
1131958,16280,1
1131959,1552,9
1131959,14125,11
1131959,16221,7
1131959,16281,4
1131959,16286,1
1131959,16287,5
1131959,16295,8
1131959,18072,6
1131959,18080,10
1131959,19717,3
1131959,19725,2
1131960,14118,7
1131960,16033,5
1131960,16288,3
1131960,17428,8
1131960,18075,6
1131960,18079,2
1131960,18081,4
1131960,19459,1
1131961,1536,1
1131961,1552,14
1131961,14099,6
1131961,14115,13
1131961,14123,18
1131961,14125,19
1131961,16087,16
1131961,16221,9
1131961,16285,7
1131961,16293,10
1131961,16295,11
1131961,16305,3
1131961,16308,12
1131961,18063,5
1131961,18069,8
1131961,18080,17
1131961,19717,4
1131961,19721,15
1131961,19725,2
1131962,10972,8
1131962,14115,7
1131962,16294,6
1131962,16299,3
1131962,16307,5
1131962,16308,1
1131962,18068,2
1131962,18070,4
1131963,1498,4
1131963,1504,9
1131963,11612,30
1131963,14092,7
1131963,14094,1
1131963,14096,14
1131963,14098,17
1131963,14100,19
1131963,14101,21
1131963,14103,22
1131963,14104,18
1131963,14107,29
1131963,14108,11
1131963,14109,32
1131963,14110,35
1131963,14113,41
1131963,14115,42
1131963,14119,46
1131963,14120,48
1131963,14121,39
1131963,14122,55
1131963,14124,56
1131963,14219,43
1131963,16033,27
1131963,16087,51
1131963,16280,10
1131963,16282,15
1131963,16283,16
1131963,16286,20
1131963,16288,25
1131963,16291,31
1131963,16294,37
1131963,16296,40
1131963,16297,44
1131963,16299,53
1131963,16303,59
1131963,17428,52
1131963,18064,49
1131963,18065,33
1131963,18067,2
1131963,18068,58
1131963,18072,28
1131963,18073,5
1131963,18075,36
1131963,18077,23
1131963,18078,6
1131963,18079,13
1131963,18081,26
1131963,19487,12
1131963,19627,34
1131963,19658,24
1131963,19659,38
1131963,19716,3
1131963,19717,8
1131963,19719,45
1131963,19720,47
1131963,19721,50
1131963,19722,54
1131963,19723,57
1131964,19728,1
1131965,19396,1
1131967,19487,1
1131968,1552,1
1131969,1507,1
1131970,18068,1
1131971,14107,1
1131971,14117,3
1131971,18067,2
1131972,14122,2
1131972,16291,1
1131972,18070,3
1131973,1498,1
1131973,1552,8
1131973,14104,4
1131973,14112,6
1131973,14123,2
1131973,16316,7
1131973,18072,5
1131973,19487,3
1131973,19723,9
1131974,19396,1
1131975,16221,3
1131975,17671,4
1131975,18068,2
1131975,18070,1
1131976,14122,1
1131977,1561,12
1131977,14094,3
1131977,14113,11
1131977,14120,2
1131977,14121,9
1131977,16033,1
1131977,16296,10
1131977,16307,8
1131977,18065,7
1131977,18081,6
1131977,19487,4
1131977,19723,13
1131977,19726,5
1131978,14134,6
1131978,16033,3
1131978,16299,7
1131978,16307,4
1131978,18064,5
1131978,19459,2
1131978,19726,1
1131979,1498,3
1131979,1556,2
1131979,1561,7
1131979,14130,6
1131979,16033,5
1131979,16282,4
1131979,16307,1
1131979,16310,8
1131980,19330,1
1131982,1507,1
1131982,14118,3
1131982,17701,2
1131983,10968,1
1131983,16033,2
1131984,19396,1
1131985,14119,2
1131985,18068,1
1131986,16294,1
1131987,1498,1
1131987,16282,3
1131987,16308,2
1131988,16281,2
1131988,16298,1
1131989,16281,1
1131989,19658,3
1131989,19716,2
1131990,18081,1
1131991,14101,1
1131991,14124,3
1131991,18072,2
1131992,14113,4
1131992,14134,1
1131992,16298,3
1131992,16310,5
1131992,18079,2
1131993,19396,1
1131994,16033,1
1131994,16286,4
1131994,17428,2
1131994,19459,3
1131996,16285,1
1131997,19396,1
1131999,19396,1
1132000,19396,1
1132001,16285,1
1132001,16303,2
1132002,19396,1
1132003,14100,1
1132004,1507,11
1132004,14091,8
1132004,14092,9
1132004,14098,13
1132004,14113,4
1132004,14116,18
1132004,14117,20
1132004,14118,21
1132004,14125,24
1132004,14219,19
1132004,16282,12
1132004,16294,17
1132004,16303,25
1132004,16304,1
1132004,16305,7
1132004,17701,2
1132004,18064,22
1132004,18070,5
1132004,18075,16
1132004,18081,14
1132004,19459,6
1132004,19658,3
1132004,19722,23
1132004,19724,10
1132004,19727,15
1132005,18077,1
1132006,18073,1
1132007,19728,1
1132008,16280,1
1132008,16286,2
1132009,14092,1
1132009,14094,2
1132009,16282,3
1132010,19396,1
1132011,19396,1
1132013,1556,4
1132013,14104,2
1132013,14107,1
1132013,18077,3
1132014,14094,2
1132014,14098,3
1132014,14109,1
1132014,14119,5
1132014,16293,4
1132014,16303,6
1132015,19396,1
1132016,14122,1
1132017,14123,1
1132018,1536,6
1132018,14092,3
1132018,14100,5
1132018,14107,7
1132018,14115,11
1132018,14121,10
1132018,18065,8
1132018,18073,2
1132018,18075,9
1132018,19717,4
1132018,19719,1
1132018,19722,12
1132019,19396,1
1132020,19396,1
1132021,14122,1
1132022,14219,1
1132023,18064,1
1132024,1536,4
1132024,14115,5
1132024,16033,3
1132024,16282,7
1132024,16304,1
1132024,18070,6
1132024,18079,2
1132024,19658,8
1132025,14122,1
1132026,19396,1
1132028,1498,9
1132028,1536,25
1132028,1561,42
1132028,10969,34
1132028,10972,45
1132028,14092,12
1132028,14094,1
1132028,14101,22
1132028,14104,2
1132028,14110,29
1132028,14118,38
1132028,14119,37
1132028,14125,47
1132028,14130,26
1132028,16033,3
1132028,16087,40
1132028,16281,5
1132028,16283,17
1132028,16285,20
1132028,16286,21
1132028,16288,24
1132028,16294,31
1132028,16295,4
1132028,16296,32
1132028,16297,35
1132028,16299,41
1132028,16308,33
1132028,17701,6
1132028,18064,39
1132028,18065,27
1132028,18066,16
1132028,18068,46
1132028,18070,43
1132028,18073,10
1132028,18074,18
1132028,18075,30
1132028,18077,23
1132028,18078,11
1132028,18079,15
1132028,19459,7
1132028,19487,14
1132028,19627,28
1132028,19716,8
1132028,19717,13
1132028,19718,19
1132028,19719,36
1132028,19723,44
1132029,16304,1
1132030,16284,1
1132031,14122,1
1132032,19396,1
1132033,1498,5
1132033,1504,6
1132033,10969,2
1132033,10972,7
1132033,14094,3
1132033,16304,4
1132033,16306,1
1132034,19396,1
1132036,14094,1
1132036,14109,2
1132037,10968,1
1132038,19396,1
1132039,14091,5
1132039,14092,7
1132039,14094,9
1132039,14096,14
1132039,14098,19
1132039,14100,23
1132039,14101,26
1132039,14103,29
1132039,14104,20
1132039,14107,37
1132039,14109,39
1132039,14110,44
1132039,14112,48
1132039,14113,53
1132039,14114,54
1132039,14115,55
1132039,14116,56
1132039,14117,59
1132039,14118,62
1132039,14119,61
1132039,14120,64
1132039,14121,49
1132039,14122,70
1132039,14123,72
1132039,14124,73
1132039,14219,1
1132039,16033,35
1132039,16279,10
1132039,16280,11
1132039,16282,16
1132039,16283,18
1132039,16286,25
1132039,16287,32
1132039,16288,33
1132039,16291,38
1132039,16293,43
1132039,16294,46
1132039,16295,50
1132039,16296,52
1132039,16297,57
1132039,16298,58
1132039,16299,68
1132039,16303,75
1132039,16316,51
1132039,17428,67
1132039,18063,17
1132039,18064,65
1132039,18065,40
1132039,18066,15
1132039,18067,2
1132039,18069,27
1132039,18071,42
1132039,18072,36
1132039,18073,4
1132039,18074,21
1132039,18075,45
1132039,18077,30
1132039,18078,6
1132039,18079,13
1132039,18080,71
1132039,18081,34
1132039,19330,28
1132039,19487,12
1132039,19627,41
1132039,19658,31
1132039,19659,47
1132039,19716,3
1132039,19717,8
1132039,19718,24
1132039,19719,60
1132039,19720,63
1132039,19721,66
1132039,19722,69
1132039,19723,74
1132039,21440,22
1132040,14122,1
1132041,14110,2
1132041,14121,5
1132041,16033,4
1132041,17701,1
1132041,18063,3
1132042,16280,1
1132043,16304,1
1132043,17701,2
1132045,19396,1
1132046,14122,1
1132047,19396,1
1132048,1498,6
1132048,1536,2
1132048,1556,3
1132048,1561,15
1132048,10972,18
1132048,14092,8
1132048,14104,9
1132048,14122,17
1132048,16087,14
1132048,16285,10
1132048,16296,4
1132048,16303,20
1132048,16304,5
1132048,16306,11
1132048,16307,13
1132048,16310,16
1132048,17701,1
1132048,18065,12
1132048,18068,19
1132048,18073,7
1132049,1536,19
1132049,14094,3
1132049,14122,16
1132049,16033,10
1132049,16280,4
1132049,16282,6
1132049,16283,7
1132049,16285,18
1132049,16286,8
1132049,16296,12
1132049,16299,14
1132049,18064,13
1132049,18073,1
1132049,18075,11
1132049,18077,9
1132049,18078,2
1132049,19487,5
1132049,19722,15
1132049,19723,17
1132050,14092,4
1132050,14094,1
1132050,14110,2
1132050,14118,9
1132050,14122,11
1132050,14219,3
1132050,16282,5
1132050,16288,6
1132050,16296,8
1132050,18068,12
1132050,18075,7
1132050,19721,10
1132051,14122,1
1132052,19396,1
1132053,14114,2
1132053,18071,1
1132054,16285,1
1132054,18067,2
1132055,1552,3
1132055,16287,1
1132055,21440,2
1132056,18068,3
1132056,19720,1
1132056,19733,2
1132057,14096,1
1132057,16285,2
1132057,16306,3
1132059,16284,1
1132060,1552,5
1132060,1561,7
1132060,14122,1
1132060,18064,6
1132060,18068,9
1132060,18072,4
1132060,18077,2
1132060,18081,3
1132060,19723,8
1132061,19396,1
1132062,1498,1
1132063,14110,3
1132063,16303,1
1132063,18070,2
1132064,1498,1
1132064,1556,2
1132064,14104,5
1132064,14112,10
1132064,16286,7
1132064,16293,9
1132064,16306,8
1132064,18073,3
1132064,19487,4
1132064,19718,6
1132064,19721,11
1132064,19723,12
1132065,1498,2
1132065,1556,1
1132065,18078,3
1132065,19487,4
1132066,14125,3
1132066,16304,1
1132066,17701,2
1132067,14092,2
1132067,14094,3
1132067,14100,5
1132067,14107,8
1132067,14115,10
1132067,14122,13
1132067,16282,4
1132067,16286,6
1132067,16291,9
1132067,16299,12
1132067,18067,1
1132067,18081,7
1132067,19721,11
1132067,19723,14
1132068,1561,6
1132068,14094,2
1132068,14098,4
1132068,16295,5
1132068,16303,3
1132068,16310,7
1132068,18068,1
1132069,16280,1
1132070,1536,20
1132070,14094,3
1132070,14122,17
1132070,16033,10
1132070,16280,4
1132070,16282,6
1132070,16283,7
1132070,16285,19
1132070,16286,8
1132070,16295,12
1132070,16296,13
1132070,16299,16
1132070,18064,14
1132070,18073,1
1132070,18075,11
1132070,18077,9
1132070,18078,2
1132070,19487,5
1132070,19721,15
1132070,19723,18
1132071,16281,2
1132071,18068,4
1132071,19659,1
1132071,19720,3
1132072,1561,1
1132072,19658,2
1132073,1507,2
1132073,1561,16
1132073,11612,6
1132073,14118,13
1132073,14122,17
1132073,14134,15
1132073,16283,3
1132073,16294,9
1132073,16296,10
1132073,16308,11
1132073,17671,12
1132073,18065,7
1132073,18068,1
1132073,18071,8
1132073,19330,5
1132073,19718,4
1132073,19721,14
1132073,19723,18
1132075,19396,1
1132076,1498,9
1132076,1536,20
1132076,1561,28
1132076,14092,10
1132076,14094,1
1132076,14104,14
1132076,14112,3
1132076,14118,26
1132076,14121,23
1132076,14125,30
1132076,16282,2
1132076,16283,13
1132076,16285,16
1132076,16286,17
1132076,16288,18
1132076,16293,22
1132076,16296,24
1132076,16297,25
1132076,16299,27
1132076,16304,8
1132076,18063,12
1132076,18064,4
1132076,18065,21
1132076,18068,7
1132076,18080,29
1132076,18081,19
1132076,19487,11
1132076,19658,6
1132076,19718,15
1132076,19723,5
1132251,1556,12
1132251,14092,3
1132251,14110,10
1132251,14123,2
1132251,16281,6
1132251,16306,8
1132251,18063,7
1132251,18065,9
1132251,18079,5
1132251,18081,1
1132251,19659,11
1132251,19717,4
1132253,14125,5
1132253,16281,3
1132253,16284,4
1132253,16293,1
1132253,16305,2
1132257,14108,3
1132257,16304,2
1132257,19726,1
1132259,1536,1
1132259,14094,2
1132259,14119,5
1132259,16288,4
1132259,18077,3
1132261,14092,1
1132263,14101,1
1132263,16294,2
1132263,16304,3
1132263,17701,4
1132342,14118,1
1132345,16284,1
1132348,14117,1
1132348,14118,2
1132351,14092,1
1132351,14120,2
1132354,18074,1
1132356,14098,2
1132356,14118,3
1132356,16087,6
1132356,16286,4
1132356,18079,1
1132356,19719,5
1132605,16284,1
1132606,1548,5
1132606,14092,1
1132606,14094,2
1132606,14219,6
1132606,16282,3
1132606,16296,4
1132606,18068,8
1132606,19723,7
1132655,14118,1
1132666,10959,1
1132677,1556,10
1132677,14117,9
1132677,14125,1
1132677,16221,6
1132677,16287,4
1132677,16293,7
1132677,16295,8
1132677,16305,2
1132677,17701,5
1132677,18063,3
1132942,18079,1
1132953,14118,1
1132964,1561,2
1132964,10972,20
1132964,11612,12
1132964,14092,9
1132964,14116,7
1132964,14121,17
1132964,14122,8
1132964,16033,6
1132964,16296,18
1132964,16304,1
1132964,18065,13
1132964,18068,4
1132964,18070,3
1132964,18077,5
1132964,19487,11
1132964,19627,14
1132964,19659,16
1132964,19717,10
1132964,19723,19
1132964,21374,15
1133069,14130,1
1133070,1528,9
1133070,1536,12
1133070,1552,18
1133070,10970,19
1133070,11611,11
1133070,14098,5
1133070,14117,20
1133070,14118,21
1133070,14130,13
1133070,16284,1
1133070,16285,7
1133070,16295,16
1133070,16296,17
1133070,16305,2
1133070,17701,10
1133070,18063,4
1133070,18066,3
1133070,18069,8
1133070,18071,14
1133070,18075,15
1133070,19718,6
1133616,14103,1
1133618,18067,1
1133622,1498,4
1133622,1561,9
1133622,10972,10
1133622,14100,1
1133622,14118,3
1133622,16281,6
1133622,16283,7
1133622,18065,2
1133622,19718,8
1133622,19725,5
1133626,14104,1
1133626,16299,3
1133626,19487,2
1133842,14118,1
1133845,14118,1
1133848,16284,1
1133851,10970,53
1133851,14092,9
1133851,14094,11
1133851,14096,18
1133851,14098,22
1133851,14100,1
1133851,14101,26
1133851,14103,27
1133851,14104,23
1133851,14107,35
1133851,14108,14
1133851,14109,36
1133851,14110,39
1133851,14112,43
1133851,14113,48
1133851,14114,49
1133851,14115,50
1133851,14116,51
1133851,14117,54
1133851,14120,57
1133851,14121,44
1133851,14122,64
1133851,14123,66
1133851,14124,67
1133851,16033,33
1133851,16087,60
1133851,16279,12
1133851,16280,13
1133851,16281,17
1133851,16282,19
1133851,16283,21
1133851,16286,25
1133851,16287,30
1133851,16288,31
1133851,16293,38
1133851,16294,41
1133851,16295,45
1133851,16296,47
1133851,16297,52
1133851,16299,62
1133851,16303,69
1133851,16316,46
1133851,17428,61
1133851,18063,20
1133851,18064,58
1133851,18065,2
1133851,18072,34
1133851,18073,7
1133851,18074,24
1133851,18075,40
1133851,18077,28
1133851,18078,8
1133851,18079,16
1133851,18080,65
1133851,18081,32
1133851,19459,5
1133851,19487,15
1133851,19627,37
1133851,19658,29
1133851,19659,42
1133851,19716,6
1133851,19717,10
1133851,19718,3
1133851,19719,55
1133851,19720,56
1133851,19721,59
1133851,19722,63
1133851,19723,68
1133851,19728,4
1133854,16284,1
1133854,16294,3
1133854,19459,2
1133856,16280,1
1133856,16308,2
1133931,14109,4
1133931,16298,6
1133931,16299,2
1133931,16316,5
1133931,18068,1
1133931,19487,3
1133932,1552,13
1133932,11611,7
1133932,11614,12
1133932,14091,2
1133932,14117,15
1133932,14123,18
1133932,16221,8
1133932,16279,4
1133932,16287,6
1133932,16293,9
1133932,16295,10
1133932,16298,14
1133932,16305,1
1133932,16310,16
1133932,17671,11
1133932,18080,17
1133932,19330,5
1133932,19724,3
1133933,14113,3
1133933,14134,1
1133933,18079,2
1135202,16304,1
1135232,10959,1
1137254,1556,1
1137254,1561,6
1137254,14094,4
1137254,14112,5
1137254,17701,2
1137254,18068,3
1137257,1552,20
1137257,11611,12
1137257,14091,3
1137257,14114,18
1137257,14117,21
1137257,14123,2
1137257,14125,24
1137257,16221,13
1137257,16279,5
1137257,16281,6
1137257,16287,11
1137257,16293,15
1137257,16295,16
1137257,16305,1
1137257,16310,22
1137257,16316,17
1137257,17671,19
1137257,18063,7
1137257,18071,14
1137257,18080,23
1137257,19330,10
1137257,19718,9
1137257,19724,4
1137257,21440,8
1137260,16285,1
1137260,16295,2
1137262,10959,1
1140131,1556,9
1140131,16221,2
1140131,16281,4
1140131,16287,6
1140131,16293,7
1140131,16295,8
1140131,16305,3
1140131,18063,5
1140131,18080,1
1140134,1556,3
1140134,16282,2
1140134,19658,1
1140136,14124,1
1140140,1528,5
1140140,14104,4
1140140,14125,8
1140140,16281,1
1140140,16297,7
1140140,18063,3
1140140,18065,6
1140140,19716,2
1140142,1556,4
1140142,14123,5
1140142,14125,6
1140142,16293,2
1140142,16295,3
1140142,18080,1
1140145,18080,1
1140148,1528,8
1140148,10959,2
1140148,11611,10
1140148,14104,5
1140148,14112,12
1140148,16221,11
1140148,16305,3
1140148,16306,1
1140148,16310,13
1140148,17701,9
1140148,18069,7
1140148,19717,4
1140148,19718,6
1140151,18080,1
1140154,18080,1
1140156,18080,1
1140160,1556,6
1140160,14122,7
1140160,16282,3
1140160,18073,2
1140160,18077,4
1140160,18081,5
1140160,19658,1
1140162,10972,15
1140162,14094,4
1140162,14101,7
1140162,14104,2
1140162,14113,13
1140162,16033,9
1140162,16283,5
1140162,16286,6
1140162,16288,8
1140162,16296,12
1140162,18064,14
1140162,18065,10
1140162,18067,3
1140162,18075,11
1140162,18078,1
1140165,18080,1
1140168,14118,3
1140168,18079,1
1140168,19719,2
1140171,14117,1
1140174,1552,19
1140174,11611,13
1140174,11614,18
1140174,14091,4
1140174,14114,16
1140174,14117,21
1140174,14123,24
1140174,14125,25
1140174,16221,2
1140174,16279,6
1140174,16281,7
1140174,16287,12
1140174,16293,14
1140174,16295,15
