bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1131977,2046128,text,40821,text/html,Amended,https://legiscan.com/CA/text/AB5/id/2046128,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB5
1131977,2050952,text,78862,text/html,Amended,https://legiscan.com/CA/text/AB5/id/2050952,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB5
1131977,2051980,text,58730,text/html,Amended,https://legiscan.com/CA/text/AB5/id/2051980,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB5
1131977,2053597,text,55574,text/html,Enrolled,https://legiscan.com/CA/text/AB5/id/2053597,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB5
1131977,2054107,text,52478,text/html,Chaptered,https://legiscan.com/CA/text/AB5/id/2054107,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB5
1132023,1827610,text,4942,text/html,Introduced,https://legiscan.com/CA/text/AB6/id/1827610,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB6
1132023,1963362,text,8357,text/html,Amended,https://legiscan.com/CA/text/AB6/id/1963362,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB6
1132023,1981450,text,6940,text/html,Amended,https://legiscan.com/CA/text/AB6/id/1981450,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB6
1132023,2050939,text,18185,text/html,Amended,https://legiscan.com/CA/text/AB6/id/2050939,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB6
1132023,2051991,text,14780,text/html,Amended,https://legiscan.com/CA/text/AB6/id/2051991,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB6
1132023,2206218,text,24837,text/html,Amended,https://legiscan.com/CA/text/AB6/id/2206218,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB6
1132023,2206510,text,31015,text/html,Amended,https://legiscan.com/CA/text/AB6/id/2206510,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB6
1131938,1827528,text,5668,text/html,Introduced,https://legiscan.com/CA/text/AB7/id/1827528,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB7
1131906,1827497,text,16131,text/html,Introduced,https://legiscan.com/CA/text/AB8/id/1827497,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB8
1131906,1944489,text,17438,text/html,Amended,https://legiscan.com/CA/text/AB8/id/1944489,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB8
1131906,1965235,text,17250,text/html,Amended,https://legiscan.com/CA/text/AB8/id/1965235,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB8
1131906,2020031,text,23335,text/html,Amended,https://legiscan.com/CA/text/AB8/id/2020031,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB8
1131898,1827490,text,7547,text/html,Introduced,https://legiscan.com/CA/text/AB9/id/1827490,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB9
1131898,1968974,text,7984,text/html,Amended,https://legiscan.com/CA/text/AB9/id/1968974,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB9
1131898,2046104,text,19455,text/html,Amended,https://legiscan.com/CA/text/AB9/id/2046104,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB9
1131898,2052529,text,19522,text/html,Enrolled,https://legiscan.com/CA/text/AB9/id/2052529,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB9
1131898,2056851,text,17823,text/html,Chaptered,https://legiscan.com/CA/text/AB9/id/2056851,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB9
1132076,1827661,text,161577,text/html,Introduced,https://legiscan.com/CA/text/AB10/id/1827661,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB10
1132076,2006991,text,142502,text/html,Amended,https://legiscan.com/CA/text/AB10/id/2006991,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB10
1132076,2048650,text,135296,text/html,Amended,https://legiscan.com/CA/text/AB10/id/2048650,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB10
1132067,1827651,text,173131,text/html,Introduced,https://legiscan.com/CA/text/AB11/id/1827651,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB11
1132067,1992077,text,186827,text/html,Amended,https://legiscan.com/CA/text/AB11/id/1992077,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB11
1131972,1827561,text,3543,text/html,Introduced,https://legiscan.com/CA/text/AB12/id/1827561,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB12
1131972,1915141,text,48018,text/html,Amended,https://legiscan.com/CA/text/AB12/id/1915141,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB12
1131972,1959013,text,42145,text/html,Amended,https://legiscan.com/CA/text/AB12/id/1959013,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB12
1131972,1979839,text,43186,text/html,Amended,https://legiscan.com/CA/text/AB12/id/1979839,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB12
1131972,2041443,text,50941,text/html,Amended,https://legiscan.com/CA/text/AB12/id/2041443,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB12
1131972,2051639,text,63320,text/html,Amended,https://legiscan.com/CA/text/AB12/id/2051639,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB12
1131972,2053258,text,62246,text/html,Enrolled,https://legiscan.com/CA/text/AB12/id/2053258,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB12
1131972,2056904,text,59638,text/html,Chaptered,https://legiscan.com/CA/text/AB12/id/2056904,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB12
1131991,1827579,text,21329,text/html,Introduced,https://legiscan.com/CA/text/AB13/id/1827579,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB13
1131878,1827471,text,10053,text/html,Introduced,https://legiscan.com/CA/text/AB14/id/1827471,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB14
1132022,1827609,text,3935,text/html,Introduced,https://legiscan.com/CA/text/AB15/id/1827609,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB15
1132022,1961345,text,20159,text/html,Amended,https://legiscan.com/CA/text/AB15/id/1961345,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB15
1132022,1972297,text,19142,text/html,Amended,https://legiscan.com/CA/text/AB15/id/1972297,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB15
1132022,2021527,text,21744,text/html,Amended,https://legiscan.com/CA/text/AB15/id/2021527,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB15
1132022,2199163,text,30019,text/html,Amended,https://legiscan.com/CA/text/AB15/id/2199163,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB15
1131908,1827499,text,6871,text/html,Introduced,https://legiscan.com/CA/text/AB16/id/1827499,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB16
1131908,1963183,text,13184,text/html,Amended,https://legiscan.com/CA/text/AB16/id/1963183,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB16
1131908,1984809,text,13505,text/html,Amended,https://legiscan.com/CA/text/AB16/id/1984809,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB16
1131908,2037318,text,13610,text/html,Amended,https://legiscan.com/CA/text/AB16/id/2037318,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB16
1131908,2046087,text,13978,text/html,Amended,https://legiscan.com/CA/text/AB16/id/2046087,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB16
1131908,2051063,text,14863,text/html,Amended,https://legiscan.com/CA/text/AB16/id/2051063,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB16
1131908,2052516,text,15295,text/html,Enrolled,https://legiscan.com/CA/text/AB16/id/2052516,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB16
1131994,1827582,text,4898,text/html,Introduced,https://legiscan.com/CA/text/AB17/id/1827582,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB17
1131994,2035891,text,5863,text/html,Amended,https://legiscan.com/CA/text/AB17/id/2035891,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB17
1131994,2050644,text,6278,text/html,Enrolled,https://legiscan.com/CA/text/AB17/id/2050644,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB17
1131994,2052235,text,4978,text/html,Chaptered,https://legiscan.com/CA/text/AB17/id/2052235,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB17
1132050,1827635,text,4264,text/html,Introduced,https://legiscan.com/CA/text/AB18/id/1827635,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB18
1132050,1968996,text,23064,text/html,Amended,https://legiscan.com/CA/text/AB18/id/1968996,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB18
1132050,1983163,text,36012,text/html,Amended,https://legiscan.com/CA/text/AB18/id/1983163,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB18
1132050,2001941,text,26243,text/html,Amended,https://legiscan.com/CA/text/AB18/id/2001941,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB18
1132050,2050464,text,29134,text/html,Amended,https://legiscan.com/CA/text/AB18/id/2050464,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB18
1132017,1827604,text,3548,text/html,Introduced,https://legiscan.com/CA/text/AB19/id/1827604,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB19
1132017,1969788,text,16457,text/html,Amended,https://legiscan.com/CA/text/AB19/id/1969788,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB19
1132017,2099133,text,17828,text/html,Amended,https://legiscan.com/CA/text/AB19/id/2099133,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB19
1131925,1827515,text,6668,text/html,Introduced,https://legiscan.com/CA/text/AB20/id/1827515,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB20
1131925,1944580,text,9166,text/html,Amended,https://legiscan.com/CA/text/AB20/id/1944580,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB20
1131925,1966690,text,9335,text/html,Amended,https://legiscan.com/CA/text/AB20/id/1966690,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB20
1131926,1827516,text,22534,text/html,Introduced,https://legiscan.com/CA/text/AB21/id/1827516,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB21
1131926,1933956,text,28397,text/html,Amended,https://legiscan.com/CA/text/AB21/id/1933956,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB21
1131880,1827473,text,4421,text/html,Introduced,https://legiscan.com/CA/text/AB22/id/1827473,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB22
1131880,2084262,text,15697,text/html,Amended,https://legiscan.com/CA/text/AB22/id/2084262,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB22
1131880,2101924,text,16546,text/html,Amended,https://legiscan.com/CA/text/AB22/id/2101924,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB22
1132042,1827629,text,4760,text/html,Introduced,https://legiscan.com/CA/text/AB23/id/1827629,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB23
1132042,1973835,text,11096,text/html,Amended,https://legiscan.com/CA/text/AB23/id/1973835,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB23
1132042,2005939,text,13188,text/html,Amended,https://legiscan.com/CA/text/AB23/id/2005939,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB23
1132042,2051038,text,17779,text/html,Amended,https://legiscan.com/CA/text/AB23/id/2051038,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB23
1132042,2053897,text,9559,text/html,Enrolled,https://legiscan.com/CA/text/AB23/id/2053897,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB23
1132069,1827653,text,4923,text/html,Introduced,https://legiscan.com/CA/text/AB24/id/1827653,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB24
1132069,1973972,text,16996,text/html,Amended,https://legiscan.com/CA/text/AB24/id/1973972,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB24
1132069,1999255,text,20688,text/html,Amended,https://legiscan.com/CA/text/AB24/id/1999255,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB24
1132069,2008010,text,17581,text/html,Amended,https://legiscan.com/CA/text/AB24/id/2008010,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB24
1132057,1827642,text,2963,text/html,Introduced,https://legiscan.com/CA/text/AB25/id/1827642,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB25
1132057,1972131,text,31048,text/html,Amended,https://legiscan.com/CA/text/AB25/id/1972131,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB25
1132057,1992849,text,31900,text/html,Amended,https://legiscan.com/CA/text/AB25/id/1992849,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB25
1132057,2044271,text,62070,text/html,Amended,https://legiscan.com/CA/text/AB25/id/2044271,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB25
1132057,2046108,text,27544,text/html,Amended,https://legiscan.com/CA/text/AB25/id/2046108,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB25
1132057,2052017,text,112469,text/html,Amended,https://legiscan.com/CA/text/AB25/id/2052017,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB25
1132057,2054347,text,101791,text/html,Enrolled,https://legiscan.com/CA/text/AB25/id/2054347,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB25
1132057,2056902,text,99183,text/html,Chaptered,https://legiscan.com/CA/text/AB25/id/2056902,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB25
1131910,1827501,text,4977,text/html,Introduced,https://legiscan.com/CA/text/AB26/id/1827501,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB26
1131881,1827474,text,13868,text/html,Introduced,https://legiscan.com/CA/text/AB27/id/1827474,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB27
1131988,1827576,text,10829,text/html,Introduced,https://legiscan.com/CA/text/AB28/id/1827576,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB28
1131988,2043611,text,12163,text/html,Amended,https://legiscan.com/CA/text/AB28/id/2043611,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB28
1131988,2053314,text,12347,text/html,Enrolled,https://legiscan.com/CA/text/AB28/id/2053314,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB28
1132013,1827600,text,4530,text/html,Introduced,https://legiscan.com/CA/text/AB29/id/1827600,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB29
1132013,2016786,text,9092,text/html,Amended,https://legiscan.com/CA/text/AB29/id/2016786,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB29
1132013,2025507,text,11890,text/html,Amended,https://legiscan.com/CA/text/AB29/id/2025507,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB29
1132013,2048693,text,14133,text/html,Amended,https://legiscan.com/CA/text/AB29/id/2048693,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB29
1132013,2051678,text,11727,text/html,Amended,https://legiscan.com/CA/text/AB29/id/2051678,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB29
1132013,2054151,text,10185,text/html,Enrolled,https://legiscan.com/CA/text/AB29/id/2054151,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB29
1132013,2057017,text,7849,text/html,Chaptered,https://legiscan.com/CA/text/AB29/id/2057017,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB29
1131971,1827560,text,25293,text/html,Introduced,https://legiscan.com/CA/text/AB30/id/1827560,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB30
1131971,1951686,text,25594,text/html,Amended,https://legiscan.com/CA/text/AB30/id/1951686,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB30
1131971,2020030,text,24864,text/html,Amended,https://legiscan.com/CA/text/AB30/id/2020030,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB30
1131971,2051043,text,29614,text/html,Amended,https://legiscan.com/CA/text/AB30/id/2051043,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB30
1131971,2052078,text,44613,text/html,Amended,https://legiscan.com/CA/text/AB30/id/2052078,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB30
1131971,2053656,text,43525,text/html,Enrolled,https://legiscan.com/CA/text/AB30/id/2053656,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB30
1131971,2055904,text,41234,text/html,Chaptered,https://legiscan.com/CA/text/AB30/id/2055904,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB30
1132028,1827615,text,5781,text/html,Introduced,https://legiscan.com/CA/text/AB31/id/1827615,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB31
1132028,1984688,text,8883,text/html,Amended,https://legiscan.com/CA/text/AB31/id/1984688,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB31
1132028,2109530,text,14629,text/html,Amended,https://legiscan.com/CA/text/AB31/id/2109530,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB31
1132028,2202235,text,15741,text/html,Amended,https://legiscan.com/CA/text/AB31/id/2202235,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB31
1131948,1827538,text,4693,text/html,Introduced,https://legiscan.com/CA/text/AB32/id/1827538,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB32
1131948,2020579,text,5365,text/html,Amended,https://legiscan.com/CA/text/AB32/id/2020579,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB32
1131948,2043273,text,10877,text/html,Amended,https://legiscan.com/CA/text/AB32/id/2043273,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB32
1131948,2051636,text,10849,text/html,Amended,https://legiscan.com/CA/text/AB32/id/2051636,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB32
1131948,2052000,text,11964,text/html,Amended,https://legiscan.com/CA/text/AB32/id/2052000,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB32
1131948,2053561,text,12474,text/html,Enrolled,https://legiscan.com/CA/text/AB32/id/2053561,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB32
1131948,2056910,text,10019,text/html,Chaptered,https://legiscan.com/CA/text/AB32/id/2056910,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB32
1131927,1827517,text,9886,text/html,Introduced,https://legiscan.com/CA/text/AB33/id/1827517,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB33
1132056,1827641,text,3249,text/html,Introduced,https://legiscan.com/CA/text/AB34/id/1827641,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB34
1132056,1973820,text,14675,text/html,Amended,https://legiscan.com/CA/text/AB34/id/1973820,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB34
1132056,1992040,text,16307,text/html,Amended,https://legiscan.com/CA/text/AB34/id/1992040,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB34
1132056,2036746,text,13246,text/html,Amended,https://legiscan.com/CA/text/AB34/id/2036746,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB34
1132056,2049495,text,18935,text/html,Amended,https://legiscan.com/CA/text/AB34/id/2049495,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB34
1132056,2051353,text,18406,text/html,Enrolled,https://legiscan.com/CA/text/AB34/id/2051353,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB34
1132056,2052962,text,16147,text/html,Chaptered,https://legiscan.com/CA/text/AB34/id/2052962,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB34
1131885,1827478,text,7601,text/html,Introduced,https://legiscan.com/CA/text/AB35/id/1827478,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB35
1131885,1968789,text,10217,text/html,Amended,https://legiscan.com/CA/text/AB35/id/1968789,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB35
1131885,2051295,text,10125,text/html,Amended,https://legiscan.com/CA/text/AB35/id/2051295,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB35
1131885,2053306,text,10908,text/html,Enrolled,https://legiscan.com/CA/text/AB35/id/2053306,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB35
1131885,2056846,text,9297,text/html,Chaptered,https://legiscan.com/CA/text/AB35/id/2056846,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB35
1132009,1827597,text,4594,text/html,Introduced,https://legiscan.com/CA/text/AB36/id/1827597,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB36
1132009,1973730,text,13967,text/html,Amended,https://legiscan.com/CA/text/AB36/id/1973730,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB36
1132009,1999228,text,9664,text/html,Amended,https://legiscan.com/CA/text/AB36/id/1999228,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB36
1132014,1827601,text,5439,text/html,Introduced,https://legiscan.com/CA/text/AB37/id/1827601,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB37
1132014,1965010,text,8872,text/html,Amended,https://legiscan.com/CA/text/AB37/id/1965010,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB37
1132014,2038114,text,8922,text/html,Amended,https://legiscan.com/CA/text/AB37/id/2038114,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB37
1132014,2051058,text,10103,text/html,Amended,https://legiscan.com/CA/text/AB37/id/2051058,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB37
1132014,2052599,text,10351,text/html,Enrolled,https://legiscan.com/CA/text/AB37/id/2052599,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200AB37
