bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
59880,6121,2010-06-10,Senate,"Do pass, but re-refer to the Committee on Judiciary",3,0,1,0,4
59880,9283,2010-06-22,Senate,"Do pass as amended, and re-refer to the Committee on Appropriations",4,0,1,0,5
59880,19851,2010-08-09,Senate,"Placed on Appropriations Suspense file",10,0,1,0,11
59880,20039,2010-08-12,Senate,"Do pass as amended",11,0,0,0,11
59880,21818,2010-08-31,Senate,"W/O REF. TO FILE AB12 Beall By Liu",27,9,3,0,39
59880,21819,2010-08-31,Assembly,"AB 12 Beall  Concurrence in Senate Amendments",73,2,0,3,78
59881,5798,2009-04-14,Assembly,"Do pass and be re-referred to the Committee on Natural Resources",10,2,1,0,13
59881,5799,2009-04-20,Assembly,"Do pass as amended and be re-referred to the Committee on Appropriations",6,3,0,0,9
59881,5800,2009-05-28,Assembly,"Do pass",12,5,0,0,17
59881,5801,2009-06-03,Assembly,"AB 13 SALAS  Assembly Third Reading",50,26,4,0,80
59882,25377,2009-03-31,Assembly,"Do pass",7,0,0,0,7
59882,25378,2009-04-13,Assembly,"AB 14 FUENTES  Assembly Third Reading  Amend By FUENTES  Set #1",73,0,0,7,80
59882,25379,2009-04-20,Assembly,"AB 14 FUENTES  Assembly Third Reading",74,0,0,6,80
59882,25380,2009-06-09,Senate,"Do pass",7,0,0,0,7
59882,25381,2009-09-02,Senate,"Assembly 3rd Reading AB14 Fuentes By Padilla",31,2,7,0,40
59882,25382,2009-09-09,Assembly,"AB 14 FUENTES  Concurrence in Senate Amendments",77,0,0,2,79
59883,1642,2009-04-01,Assembly,"Amend, and do pass as amended and be re-referred to the Committee on Revenue and Taxation with the recommendation:  To Consent Calendar",7,0,0,0,7
59883,1643,2009-05-18,Assembly,"Do pass as amended and be re-referred to the Committee on Appropriations",9,0,0,0,9
59883,1644,2009-05-28,Assembly,"Do pass",17,0,0,0,17
59883,1645,2009-06-01,Assembly,"AB 15 FUENTES  Third Reading Urgency",79,0,1,0,80
59883,1646,2009-07-08,Senate,"Do pass, but re-refer to the Committee on Appropriations Recommend Consent",8,0,0,0,8
59883,1647,2009-08-17,Senate,"Placed on Appropriations Suspense file",13,0,0,0,13
59883,1648,2009-08-27,Senate,"Do pass as amended",9,3,1,0,13
59883,8773,2010-06-15,Senate,"Do pass",5,2,0,0,7
59883,21641,2010-08-24,Senate,"Assembly 3rd Reading AB15 Fuentes By Leno",21,13,5,0,39
59883,21642,2010-08-25,Assembly,"AB 15 FUENTES  Concurrence in Senate Amendments",57,17,0,4,78
59884,5797,2009-03-31,Assembly,"Do pass as amended and be re-referred to the Committee on Appropriations",7,0,0,0,7
59885,26321,2009-04-28,Assembly,"Do pass as amended and be re-referred to the Committee on 	Appropriations",7,0,0,0,7
59885,26322,2009-05-28,Assembly,"Do pass as amended",17,0,0,0,17
59885,26323,2009-06-03,Assembly,"AB 17 SWANSON  Third Reading Urgency",77,0,0,3,80
59885,26324,2009-07-14,Senate,"Do pass as amended, and re-refer to the Committee on 	Appropriations",6,0,1,0,7
59885,26325,2009-08-31,Senate,"Special Consent #17 AB17 Swanson",36,0,4,0,40
59885,26326,2009-09-02,Assembly,"AB 17 SWANSON  Concurrence in Senate Amendments",77,0,0,2,79
59886,5841,2009-03-31,Assembly,"Do pass and be re-referred to the Committee on Local Government",2,4,1,0,7
59886,5842,2009-04-21,Assembly,"Reconsideration granted",7,0,0,0,7
59886,5843,2009-05-05,Assembly,"Do pass and be re-referred to the Committee on Local Government to Consent Calendar",7,0,0,0,7
59886,5844,2009-05-13,Assembly,"Do pass, to Consent Calendar",7,0,0,0,7
59886,5845,2009-05-21,Assembly,"AB 18 KNIGHT  Consent Calendar Second Day  Regular Session",77,0,3,0,80
59886,5846,2009-06-17,Senate,"Do pass and be placed on the Consent Calendar",5,0,0,0,5
59886,5847,2009-06-24,Senate,"Consent Calendar 2nd AB18 Knight",40,0,0,0,40
59886,5848,2009-08-27,Senate,"Special Consent #16 AB18 Knight By Hollingsworth",38,0,2,0,40
59886,5849,2009-08-31,Assembly,"AB 18 KNIGHT  Concurrence in Senate Amendments",78,0,1,0,79
59887,5868,2009-04-13,Assembly,"Do pass as amended and be re-referred to the Committee on Appropriations",6,3,0,0,9
59887,5869,2009-05-28,Assembly,"Do pass",12,5,0,0,17
59887,5870,2009-06-02,Assembly,"AB 19 RUSKIN  Assembly Third Reading",47,32,1,0,80
59887,5871,2009-07-06,Senate,"Do pass, but re-refer to the Committee on Appropriations",5,2,0,0,7
59887,5872,2009-08-17,Senate,"Placed on Appropriations Suspense file",13,0,0,0,13
59888,26366,2009-03-03,Assembly,"Do pass as amended and be re-referred to the Committee on Business 	and Professions",9,0,0,0,9
59888,26367,2009-03-17,Assembly,"Do pass and be re-referred to the Committee on Appropriations",10,0,0,1,11
59888,26368,2009-04-01,Assembly,"Do pass, to Consent Calendar",16,0,0,1,17
59888,26369,2009-04-20,Assembly,"AB 20 SOLORIO  Assembly Third Reading",75,0,0,5,80
59888,26370,2009-06-10,Senate,"Do pass, but re-refer to the Committee on Judiciary",8,0,1,0,9
59888,26371,2009-06-23,Senate,"Do pass as amended, and re-refer to the Committee on 	Appropriations",5,0,0,0,5
59888,26372,2009-08-17,Senate,"Special Consent #14 AB20 Solorio",35,0,5,0,40
59888,26373,2009-08-20,Assembly,"AB 20 SOLORIO  Concurrence in Senate Amendments",78,0,0,1,79
59889,5862,2009-03-25,Assembly,"Do pass and be re-referred to the Committee on Environmental Safety and Toxic Materials",5,1,2,0,8
59889,5863,2009-04-14,Assembly,"Do pass and be re-referred to the Committee on Appropriations",5,0,2,0,7
59889,5864,2009-05-28,Assembly,"Do pass",12,5,0,0,17
59889,5865,2009-06-01,Assembly,"AB 21 LOWENTHAL  Assembly Third Reading",51,26,3,0,80
59889,5866,2009-09-12,Senate,"W/O REF. TO FILE AB21 Krekorian By Simitian",21,10,9,0,40
59889,5867,2009-09-12,Assembly,"AB 21 KREKORIAN  Concurrence in Senate Amendments",50,26,3,0,79
59890,26514,2009-03-31,Assembly,"Do pass as amended, to Consent Calendar",7,0,0,0,7
59890,26515,2009-04-20,Assembly,"AB 22 TORRES  Consent Calendar Second Day",75,0,0,5,80
59890,26516,2009-06-09,Senate,"Do pass as amended",7,0,0,0,7
59890,26517,2009-06-22,Senate,"Special Consent #9 AB22 Torres",40,0,0,0,40
59890,26518,2009-07-06,Assembly,"AB 22 TORRES  Concurrence in Senate Amendments",76,0,0,3,79
59891,26339,2009-03-24,Assembly,"Do pass and be re-referred to the Committee on Appropriations",19,0,0,0,19
59891,26340,2009-04-01,Assembly,"Do pass as amended",16,0,0,1,17
59891,26341,2009-04-02,Assembly,"AB 23 JONES  Third Reading Urgency",74,0,0,6,80
59891,26342,2009-04-15,Senate,"Do pass, but re-refer to the Committee on Appropriations",11,0,0,0,11
59891,26343,2009-05-06,Senate,"Assembly 3rd Reading AB23 Jones Urgency Clause",35,0,4,0,39
59891,26344,2009-05-11,Assembly,"AB 23 JONES  Concurrence in Senate Amendments",80,0,0,0,80
59892,5854,2009-03-17,Assembly,"Do pass and be re-referred to the Committee on Appropriations",9,0,0,0,9
59892,5855,2009-05-28,Assembly,"Do pass as amended",12,5,0,0,17
59892,5856,2009-06-02,Assembly,"AB 24 BLOCK  Assembly Third Reading",74,1,5,0,80
59892,5857,2009-07-15,Senate,"Do pass as amended, and re-refer to the Committee on Appropriations",5,0,4,0,9
59892,5858,2009-08-17,Senate,"Placed on Appropriations Suspense file",13,0,0,0,13
59892,5859,2009-08-27,Senate,"Do pass as amended",8,5,0,0,13
59892,5860,2009-09-03,Senate,"Assembly 3rd Reading AB24 Block By Ducheny",28,4,8,0,40
59892,5861,2009-09-09,Assembly,"AB 24 BLOCK  Concurrence in Senate Amendments",76,2,1,0,79
59893,5850,2010-01-12,Assembly,"Do pass and be re-referred to the Committee on Judiciary to Consent Calendar",7,0,0,0,7
59893,5851,2010-01-14,Assembly,"Do pass and be re-referred to the Committee on Appropriations",7,0,2,0,9
59893,5852,2010-01-21,Assembly,"Do pass, to Consent Calendar",17,0,0,0,17
59893,5853,2010-01-27,Assembly,"AB 25 GILMORE  Consent Calendar Second Day  Regular Session",68,0,10,0,78
59893,19085,2010-08-02,Senate,"Do pass as amended, and re-refer to the Committee on 	Appropriations",6,0,1,0,7
59893,19918,2010-08-12,Senate,"Assembly 3rd Reading AB25 Committee on E.S. & T.M.(Nava) Urgency 	Clause",32,0,6,0,38
59893,20966,2010-08-24,Assembly,"Senate amendments be concurred in",7,0,0,1,8
59893,21447,2010-08-26,Assembly,"AB 25 E.S.& T.M.  Concurrence- Urgency Added  By NAVA",77,0,0,1,78
59894,5873,2009-03-17,Assembly,"Do pass and be re-referred to the Committee on Appropriations",6,4,1,0,11
59895,25202,2009-03-17,Assembly,"Do pass and re-refer to Committee on Appropriations with 	recommendation:  To Consent Calendar",6,0,0,1,7
59895,25203,2009-05-28,Assembly,"Do pass",17,0,0,0,17
59895,25204,2009-06-01,Assembly,"AB 27 JEFFRIES  Assembly Third Reading",79,0,0,1,80
59895,25205,2009-06-23,Senate,"Do pass, but re-refer to the Committee on Appropriations",7,0,0,0,7
59895,25206,2009-07-09,Senate,"Special Consent #12 AB27 Jeffries",34,0,6,0,40
59896,5874,2009-05-04,Assembly,"Do pass and be re-referred to the Committee on Local Government",3,6,0,0,9
59896,5875,2009-05-04,Assembly,"Set first hearing.  Failed passage.  Reconsideration granted",9,0,0,0,9
59897,5876,2009-04-14,Assembly,"Do pass and be re-referred to the Committee on Appropriations",13,5,1,0,19
59898,25853,2009-03-31,Assembly,"Do pass and be re-referred to the Committee on Appropriations",5,2,0,0,7
59898,25854,2009-05-06,Assembly,"Do pass",11,5,0,0,16
59898,25855,2009-05-21,Assembly,"AB 30 PRICE  Assembly Third Reading",49,29,0,2,80
59898,25856,2009-07-07,Senate,"Do pass, but re-refer to the Committee on Appropriations",3,2,0,0,5
59898,25857,2009-08-17,Senate,"Placed on Appropriations Suspense file",13,0,0,0,13
59898,25858,2009-08-27,Senate,"Do pass as amended",8,5,0,0,13
59898,25859,2009-09-03,Senate,"Assembly 3rd Reading AB30 Price",22,15,3,0,40
59898,25860,2009-09-10,Assembly,"AB 30  Concurrence in Senate Amendments By CARTER",50,28,0,2,80
59899,25308,2009-03-31,Assembly,"Do pass and re-refer to Committee on Appropriations with 	recommendation:  To Consent Calendar",7,0,0,0,7
59899,25309,2009-05-28,Assembly,"Do pass",17,0,0,0,17
59899,25310,2009-06-01,Assembly,"AB 31 PRICE  Assembly Third Reading",79,0,0,1,80
59899,25311,2009-06-23,Senate,"Do pass, but re-refer to the Committee on Appropriations",10,0,3,0,13
59899,25312,2009-07-13,Senate,"Do pass as amended",12,0,1,0,13
59899,25313,2009-08-24,Senate,"Assembly 3rd Reading AB31 Price",36,0,4,0,40
59899,25314,2009-08-27,Assembly,"AB 31  Concurrence in Senate Amendments",76,0,0,3,79
59900,24032,2009-04-16,Assembly,"Be referred to Committee on Judiciary",10,0,0,1,11
59900,24033,2009-04-28,Assembly,"Do pass and re-refer to Committee on Appropriations with 	recommendation:  To Consent Calendar",7,0,0,0,7
59900,24034,2009-05-13,Assembly,"Do pass, to Consent Calendar",16,0,0,0,16
59900,24035,2009-05-21,Assembly,"AB 32 LIEU  Consent Calendar Second Day  Regular Session",77,0,0,3,80
59900,24036,2009-06-23,Senate,"Do pass, but re-refer to the Committee on Appropriations",5,0,0,0,5
59900,24037,2009-07-16,Senate,"Special Consent #13 AB32 Lieu",36,0,4,0,40
59900,24038,2009-08-17,Assembly,"AB 32 LIEU  Concurrence in Senate Amendments",76,0,0,3,79
59901,3646,2009-04-13,Assembly,"Do pass and be re-referred to the Committee on Business and Professions",11,0,0,0,11
59901,3647,2009-04-28,Assembly,"Do pass and be re-referred to the Committee on Appropriations",7,0,4,0,11
59901,3648,2009-05-28,Assembly,"Do pass",17,0,0,0,17
59901,3649,2009-06-01,Assembly,"AB 33 NAVA  Assembly Third Reading",77,0,3,0,80
59901,3650,2009-07-09,Senate,"Do pass as amended, and re-refer to the Committee on Business, Professions and Economic Development",10,0,2,0,12
59901,9841,2010-06-29,Senate,"Do pass as amended, and re-refer to the Committee on Appropriations",7,0,0,0,7
59901,19161,2010-08-02,Senate,"Placed on Appropriations Suspense file",10,0,1,0,11
59901,20021,2010-08-12,Senate,"Do pass",11,0,0,0,11
59901,21010,2010-08-24,Senate,"Assembly 3rd Reading AB33 Nava By Correa",35,0,4,0,39
59901,21361,2010-08-26,Assembly,"Senate amendments be concurred in",5,0,0,2,7
59901,21528,2010-08-27,Assembly,"AB 33 NAVA  Concurrence in Senate Amendments",75,0,0,3,78
59902,4243,2009-04-20,Assembly,"Do pass and be re-referred to the Committee on Business and Professions",10,1,0,0,11
59902,4244,2009-04-28,Assembly,"Do pass and be re-referred to the Committee on Appropriations",9,0,2,0,11
59902,4245,2009-05-28,Assembly,"Do pass as amended",13,4,0,0,17
59902,4246,2009-06-02,Assembly,"AB 34 NAVA  Assembly Third Reading",65,6,9,0,80
59902,4247,2009-07-09,Senate,"Do pass, but re-refer to the Committee on Business, Professions and Economic Development",10,0,2,0,12
59902,4248,2009-07-13,Senate,"Do pass, but re-refer to the Committee on Appropriations",8,1,1,0,10
59902,4249,2009-08-17,Senate,"Placed on Appropriations Suspense file",13,0,0,0,13
59902,4250,2009-08-27,Senate,"Do pass",13,0,0,0,13
59902,4251,2009-09-09,Senate,"Assembly 3rd Reading AB34 Nava Reconsider",40,0,0,0,40
59902,9168,2010-06-22,Senate,"Do pass, but re-refer to the Committee on Appropriations",7,0,0,0,7
59902,19178,2010-08-02,Senate,"Placed on Appropriations Suspense file",10,0,1,0,11
59902,19993,2010-08-12,Senate,"Do pass",11,0,0,0,11
59902,20961,2010-08-24,Senate,"Assembly 3rd Reading AB34 Nava By Correa",36,0,3,0,39
59902,21383,2010-08-26,Assembly,"Senate amendments be concurred in",5,0,0,2,7
59902,21530,2010-08-27,Assembly,"AB 34 NAVA  Concurrence in Senate Amendments",73,1,0,4,78
59903,3497,2010-01-05,Assembly,"Do pass and be re-referred to the Committee on Jobs, Economic Development and The Economy",7,0,1,0,8
59903,3498,2010-01-13,Assembly,"Do pass and be re-referred to the Committee on Appropriations",7,0,0,0,7
59903,3499,2010-01-21,Assembly,"Do pass",12,5,0,0,17
59903,3500,2010-01-27,Assembly,"AB 35 FURUTANI  Assembly Third Reading",52,17,9,0,78
59903,9341,2010-06-23,Senate,"Do pass as amended, and re-refer to the Committee on Appropriations",5,2,2,0,9
59903,19569,2010-08-02,Senate,"Placed on Appropriations Suspense file",10,0,1,0,11
59905,26757,2009-03-17,Assembly,"Do pass as amended and be re-referred to the Committee on 	Appropriations",9,0,0,0,9
59905,26758,2009-04-22,Assembly,"Do pass, to Consent Calendar",16,0,0,1,17
59905,26759,2009-05-04,Assembly,"AB 37 FURUTANI  Assembly Third Reading",80,0,0,0,80
59905,26760,2009-06-10,Senate,"Do pass, but re-refer to the Committee on Appropriations",8,0,1,0,9
59905,26761,2009-08-17,Senate,"Special Consent #14 AB37 Furutani",35,0,5,0,40
59905,26762,2009-08-20,Assembly,"AB 37 FURUTANI  Concurrence in Senate Amendments",77,0,0,2,79
59906,5877,2009-03-17,Assembly,"Do pass and be re-referred to the Committee on Veterans Affairs",9,0,0,0,9
59906,5878,2009-04-14,Assembly,"Do pass and be re-referred to the Committee on Appropriations",8,0,1,0,9
59907,5879,2009-04-14,Assembly,"Do pass and be re-referred to the Committee on Appropriations",9,1,3,0,13
59907,5880,2009-05-28,Assembly,"Do pass",12,5,0,0,17
59907,5881,2009-06-03,Assembly,"AB 39 HUFFMAN  Assembly Third Reading",46,28,6,0,80
59907,5882,2009-07-13,Senate,"Assembly 3rd Reading AB39 Huffman By Simitian",21,14,5,0,40
59907,5883,2009-07-16,Assembly,"AB 39 HUFFMAN  Concurrence in Senate Amendments",1,66,12,0,79
59908,5884,2009-04-20,Assembly,"Do pass and re-refer to Committee on Appropriations with recommendation:  To Consent Calendar",15,0,0,0,15
59908,5885,2009-05-28,Assembly,"Do pass",17,0,0,0,17
59908,5886,2009-06-01,Assembly,"AB 40 FUENTES  Assembly Third Reading",77,0,3,0,80
59909,4356,2010-01-06,Assembly,"Do pass as amended and be re-referred to the Committee on Appropriations",7,4,1,0,12
59909,4357,2010-01-06,Assembly,"Do pass as amended and be re-referred to the Committee on Appropriations",7,4,1,0,12
59909,4358,2010-01-21,Assembly,"Do pass as amended",12,5,0,0,17
59909,4359,2010-01-27,Assembly,"AB 41 SOLORIO  Assembly Third Reading",44,28,6,0,78
59909,9031,2010-06-16,Senate,"Do pass as amended, and re-refer to the Committee on Appropriations",7,2,2,0,11
59909,10889,2010-07-15,Senate,"Do pass",6,2,2,0,10
59909,20560,2010-08-19,Senate,"Assembly 3rd Reading AB41 Solorio By Price",23,12,3,0,38
59909,20880,2010-08-23,Assembly,"AB 41 SOLORIO  Concurrence in Senate Amendments",50,27,0,1,78
59910,5887,2009-03-23,Assembly,"Do pass as amended and be re-referred to the Committee on Natural Resources",13,0,2,0,15
59910,5888,2009-04-13,Assembly,"Do pass as amended and be re-referred to the Committee on Appropriations",7,0,2,0,9
59910,5889,2009-05-28,Assembly,"Do pass as amended",12,0,5,0,17
59910,5890,2009-06-03,Assembly,"AB 42 BLAKESLEE  Assembly Third Reading",75,0,5,0,80
59910,5891,2009-07-07,Senate,"Do pass, but re-refer to the Committee on Appropriations",11,0,0,0,11
59910,5892,2009-08-24,Senate,"Special Consent #15 AB42 Blakeslee",39,0,1,0,40
59910,5893,2009-08-31,Assembly,"AB 42 BLAKESLEE  Concurrence in Senate Amendments",74,0,5,0,79
59911,5895,2009-04-22,Assembly,"Do pass as amended and be re-referred to the Committee on Appropriations",10,0,0,0,10
59911,5896,2009-05-13,Assembly,"Do pass",16,0,0,0,16
59911,5897,2009-05-28,Assembly,"AB 43 BLAKESLEE  Assembly Third Reading",78,0,2,0,80
59911,5898,2009-06-22,Senate,"Do pass as amended, and re-refer to the Committee on Appropriations",8,3,1,0,12
59911,5899,2009-09-03,Senate,"Assembly 3rd Reading AB43 Blakeslee By Alquist",30,6,4,0,40
59911,5900,2009-09-09,Assembly,"AB 43 BLAKESLEE  Concurrence in Senate Amendments",76,0,3,0,79
59912,228,2009-03-23,Assembly,"Do pass as amended and be re-referred to the Committee on Appropriations.",14,0,1,0,15
59912,229,2009-05-28,Assembly,"Do pass as amended.",17,0,0,0,17
59912,230,2009-06-02,Assembly,"AB 44 BLAKESLEE  Assembly Third Reading",77,0,3,0,80
59912,10193,2010-06-30,Senate,"Do pass as amended",3,2,0,0,5
59912,21425,2010-08-26,Senate,"Assembly 3rd Reading AB44 Blakeslee",27,4,8,0,39
59912,21729,2010-08-30,Assembly,"Senate amendments be concurred in",8,0,0,1,9
59912,21730,2010-08-30,Assembly,"AB 44 Blakeslee  Concurrence in Senate Amendments By Smyth",73,3,0,2,78
59913,25026,2009-05-13,Assembly,"Do pass",6,0,0,1,7
59913,25027,2009-05-28,Assembly,"AB 45 BLAKESLEE  Assembly Third Reading",78,0,0,2,80
59913,25028,2009-06-17,Senate,"Do pass as amended, and re-refer to the Committee on Environmental 	Quality",4,1,0,0,5
59913,25029,2009-07-06,Senate,"Do pass as amended, and re-refer to the Committee on 	Appropriations",4,2,1,0,7
59913,25030,2009-08-17,Senate,"Do pass",9,3,1,0,13
59913,25031,2009-09-04,Senate,"Assembly 3rd Reading AB45 Blakeslee By Simitian",30,7,3,0,40
59913,25032,2009-09-09,Assembly,"AB 45 BLAKESLEE  Concurrence in Senate Amendments",78,0,0,1,79
59914,9,2009-03-23,Assembly,"Do pass as amended and be re-referred to the Committee on Appropriations.",14,0,1,0,15
59914,10,2009-05-28,Assembly,"Do pass.",17,0,0,0,17
59914,11,2009-06-01,Assembly,"AB 46 BLAKESLEE  Assembly Third Reading",76,0,4,0,80
59914,12,2009-07-07,Senate,"Do pass as amended, and re-refer to the Committee on Appropriations.",11,0,0,0,11
59914,13,2009-08-17,Senate,"Placed on Appropriations Suspense file.",13,0,0,0,13
59914,14,2009-08-27,Senate,"Do pass as amended.",13,0,0,0,13
59914,8978,2010-06-17,Senate,"Do pass",4,0,1,0,5
59914,8979,2010-06-17,Senate,"W/O REF. TO FILE AB46 Monning Urgency Clause",33,0,6,0,39
59914,9107,2010-06-21,Assembly,"Senate amendments be concurred in",7,0,0,0,7
59914,9108,2010-06-21,Assembly,"AB 46 MONNING  Concurrence- Urgency Added",75,0,4,0,79
59915,5894,2009-04-13,Assembly,"Do pass as amended and be re-referred to the Committee on Appropriations",8,0,1,0,9
59916,24019,2009-03-31,Assembly,"Do pass as amended and be re-referred to the Committee on Business 	and Professions",8,0,0,1,9
59916,24020,2009-04-21,Assembly,"Do pass and be re-referred to the Committee on Appropriations",10,0,0,1,11
59916,24021,2009-05-28,Assembly,"Do pass as amended",12,0,0,5,17
59916,24022,2009-06-02,Assembly,"AB 48 PORTANTINO  Assembly Third Reading",70,4,0,6,80
59916,24023,2009-07-06,Senate,"Do pass as amended, and re-refer to the Committee on Education",6,1,3,0,10
59916,24024,2009-07-15,Senate,"Do pass as amended, and re-refer to the Committee on Appropriations",7,0,2,0,9
59916,24025,2009-08-17,Senate,"Placed on Appropriations Suspense file",13,0,0,0,13
59916,24026,2009-08-27,Senate,"Do pass as amended",12,1,0,0,13
59916,24027,2009-08-27,Senate,"Reconsideration granted",12,0,1,0,13
59916,24028,2009-08-27,Senate,"Do pass as amended",12,1,0,0,13
59916,24029,2009-09-09,Senate,"Assembly 3rd Reading AB48 Portantino Reconsider",40,0,0,0,40
59916,24030,2009-09-11,Senate,"Assembly 3rd Reading AB48 Portantino By Negrete McLeod",26,10,4,0,40
59916,24031,2009-09-12,Assembly,"AB 48 PORTANTINO  Concurrence in Senate Amendments",44,17,0,18,79
59917,5905,2009-04-14,Assembly,"Do pass and be re-referred to the Committee on Appropriations",7,4,2,0,13
59917,5906,2009-05-28,Assembly,"Do pass as amended",12,5,0,0,17
59917,5907,2009-06-03,Assembly,"AB 49 FEUER  Assembly Third Reading",43,30,7,0,80
